row_label_raw,row_label_full,col_0,Tổng dư nợ cho vay,Tổng tiền gửi,Các cam kết tín dụng,Công cụ tài chính phải sinh (Chênh lệch Dư Nợ - Dư Có),Kinh doanh và đầu tư chứng khoán (Chênh lệch dư nợ - dư có),numeric__Tổng dư nợ cho vay,numeric__Tổng tiền gửi,numeric__Các cam kết tín dụng,numeric__Công cụ tài chính phải sinh (Chênh lệch Dư Nợ - Dư Có),numeric__Kinh doanh và đầu tư chứng khoán (Chênh lệch dư nợ - dư có)
,,,Triệu VND,Triệu VND,Triệu VND,Triệu VND,Triệu VND,,,,,
Trong nước,Trong nước,Trong nước,433.542.606,508.471.286,23.240.197,(97.152),40.056.667,433542606.0,508471286.0,23240197.0,-97152.0,40056667.0
Nước ngoài,Nước ngoài,Nước ngoài,-,-,-,-,-,,,,,
,,,433.542.606,508.471.286,23.240.197,(97.152),40.056.667,433542606.0,508471286.0,23240197.0,-97152.0,40056667.0
