row_label_raw,row_label_full,col_0,Dự phòng chung,Dự phòng cụ thể,Tổng cộng,numeric__Dự phòng chung,numeric__Dự phòng cụ thể,numeric__Tổng cộng
,,,Triệu VND,Triệu VND,Triệu VND,,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,2.568.447,1.794.958,4.363.405,2568447.0,1794958.0,4363405.0
Dự phòng trích lập trong năm,Dự phòng trích lập trong năm,Dự phòng trích lập trong năm,102.624,3.618.285,3.720.909,102624.0,3618285.0,3720909.0
Sử dụng dự phòng rủi ro tín dụng trong năm,Sử dụng dự phòng rủi ro tín dụng trong năm,Sử dụng dự phòng rủi ro tín dụng trong năm,-,(1.734.301),(1.734.301),,-1734301.0,-1734301.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,2.671.071,3.678.942,6.350.013,2671071.0,3678942.0,6350013.0
