row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,Triệu VND,Triệu VND,,
"Chi nộp thuế và các khoản phí, lệ phí","Chi nộp thuế và các khoản phí, lệ phí","Chi nộp thuế và các khoản phí, lệ phí",62.955,43.666,62955.0,43666.0
Chi phí cho nhân viên,Chi phí cho nhân viên,Chi phí cho nhân viên,2.609.128,2.253.041,2609128.0,2253041.0
Chi về tài sản,Chi về tài sản,Chi về tài sản,512.709,411.492,512709.0,411492.0
Trong đó:,Trong đó:,Trong đó:,,,,
- Chi phí khấu hao tài sản cố định,Trong đó: > - Chi phí khấu hao tài sản cố định,- Chi phí khấu hao tài sản cố định,96.580,62.795,96580.0,62795.0
Chi cho hoạt động quản lý công vụ,Trong đó: > Chi cho hoạt động quản lý công vụ,Chi cho hoạt động quản lý công vụ,1.074.039,653.276,1074039.0,653276.0
Chi nộp phí bảo hiểm tiền gửi của khách hàng (Hoàn nhập)/Trích lập chi phí dự phòng (không bao gồm chi phí dự phòng rủi ro tín dụng nội và ngoại bằng; chi phí dự phòng rủi ro chứng khoán),Trong đó: > Chi nộp phí bảo hiểm tiền gửi của khách hàng (Hoàn nhập)/Trích lập chi phí dự phòng (không bao gồm chi phí dự phòng rủi ro tín dụng nội và ngoại bằng; chi phí dự phòng rủi ro chứng khoán),Chi nộp phí bảo hiểm tiền gửi của khách hàng (Hoàn nhập)/Trích lập chi phí dự phòng (không bao gồm chi phí dự phòng rủi ro tín dụng nội và ngoại bằng; chi phí dự phòng rủi ro chứng khoán),427.745,318.651,427745.0,318651.0
,,,(7.442),78.953,-7442.0,78953.0
,,,4.679.134,3.759.079,4679134.0,3759079.0
