row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,Triệu VND,Triệu VND,,
SHB AMC,SHB AMC,SHB AMC,SHB AMC,SHB AMC,,
- Chi phí lãi tiền gửi,SHB AMC > - Chi phí lãi tiền gửi,- Chi phí lãi tiền gửi,2.428,2.028,2428.0,2028.0
- Chi phí khác,SHB AMC > - Chi phí khác,- Chi phí khác,95.639,79.684,95639.0,79684.0
SHB Lào,SHB Lào,SHB Lào,SHB Lào,SHB Lào,,
- Thu nhập lãi tiền gửi,SHB Lào > - Thu nhập lãi tiền gửi,- Thu nhập lãi tiền gửi,23.542,60.348,23542.0,60348.0
- Chi phí lãi tiền gửi,SHB Lào > - Chi phí lãi tiền gửi,- Chi phí lãi tiền gửi,77.920,(35.945),77920.0,-35945.0
SHB Campuchia,SHB Campuchia,SHB Campuchia,SHB Campuchia,SHB Campuchia,,
- Thu nhập lãi tiền gửi,SHB Campuchia > - Thu nhập lãi tiền gửi,- Thu nhập lãi tiền gửi,319.030,271.774,319030.0,271774.0
- Chi phí lãi tiền gửi,SHB Campuchia > - Chi phí lãi tiền gửi,- Chi phí lãi tiền gửi,-,(7.752),,-7752.0
SHB FC,SHB FC,SHB FC,SHB FC,SHB FC,,
- Thu nhập lãi tiền gửi,SHB FC > - Thu nhập lãi tiền gửi,- Thu nhập lãi tiền gửi,199.330,25.878,199330.0,25878.0
- Chi phí lãi tiền gửi,SHB FC > - Chi phí lãi tiền gửi,- Chi phí lãi tiền gửi,(6.095),(5.663),-6095.0,-5663.0
