row_label_raw,row_label_full,Số đầu năm > Cộng: Dự phòng trích lập trong năm,Năm nay > 29.125.946.374 > 84.729.615.398,VNDNăm trước > 26.000.758.435 > 7.114.060.597,numeric__Năm nay > 29.125.946.374 > 84.729.615.398,numeric__VNDNăm trước > 26.000.758.435 > 7.114.060.597
Cộng: Tăng do mua công ty con,Cộng: Tăng do mua công ty con,Cộng: Tăng do mua công ty con,4.710.630.615,-,4710630615.0,
Trừ: Hoàn nhập dự phòng trong năm,Trừ: Hoàn nhập dự phòng trong năm,Trừ: Hoàn nhập dự phòng trong năm,(4.061.563.544),(3.988.872.658),-4061563544.0,-3988872658.0
Số cuối năm,Số cuối năm,Số cuối năm,114.504.628.843,29.125.946.374,114504628843.0,29125946374.0
