row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,26.890.280.785,2.388.513.759.975,26890280785.0,2388513759975.0
Thuế TNDN theo thuế suất 20% áp dụng cho Tập đoàn,Thuế TNDN theo thuế suất 20% áp dụng cho Tập đoàn,Thuế TNDN theo thuế suất 20% áp dụng cho Tập đoàn,5.378.056.157,477.702.751.995,5378056157.0,477702751995.0
Các khoản điều chỉnh:,Các khoản điều chỉnh:,Các khoản điều chỉnh:,Các khoản điều chỉnh:,Các khoản điều chỉnh:,,
Chi phí không được trừ,Các khoản điều chỉnh: > Chi phí không được trừ,Chi phí không được trừ,3.950.572.170,29.806.107.600,3950572170.0,29806107600.0
Lỗ thuế trong năm chưa ghi nhận thuế hoãn lại,Các khoản điều chỉnh: > Lỗ thuế trong năm chưa ghi nhận thuế hoãn lại,Lỗ thuế trong năm chưa ghi nhận thuế hoãn lại,60.231.548.084,3.978.243.510,60231548084.0,3978243510.0
Phân bố lợi thế thương mại,Các khoản điều chỉnh: > Phân bố lợi thế thương mại,Phân bố lợi thế thương mại,3.857.944.999,2.444.359.661,3857944999.0,2444359661.0
Thu nhập đã chịu thuế trong các năm trước,Các khoản điều chỉnh: > Thu nhập đã chịu thuế trong các năm trước,Thu nhập đã chịu thuế trong các năm trước,-,(2.721.324.500),,-2721324500.0
Lỗ khi thanh lý khoản đầu tư,Các khoản điều chỉnh: > Lỗ khi thanh lý khoản đầu tư,Lỗ khi thanh lý khoản đầu tư,114.343.545.488,-,114343545488.0,
Điều chỉnh thuế TNDN trích (thừa) thiếu trong những năm trước,Các khoản điều chỉnh: > Điều chỉnh thuế TNDN trích (thừa) thiếu trong những năm trước,Điều chỉnh thuế TNDN trích (thừa) thiếu trong những năm trước,4.637.697.962,(1.031.501.089),4637697962.0,-1031501089.0
Lỗ từ năm trước chuyển sang,Các khoản điều chỉnh: > Lỗ từ năm trước chuyển sang,Lỗ từ năm trước chuyển sang,(56.129.629),(457.187.324),-56129629.0,-457187324.0
Điều chỉnh hợp nhất,Các khoản điều chỉnh: > Điều chỉnh hợp nhất,Điều chỉnh hợp nhất,20.446.342.423,22.015.645.234,20446342423.0,22015645234.0
Lỗ (lợi nhuận) từ công ty liên kết,Các khoản điều chỉnh: > Lỗ (lợi nhuận) từ công ty liên kết,Lỗ (lợi nhuận) từ công ty liên kết,2.116.863.160,(29.867.300.448),2116863160.0,-29867300448.0
Miễn giảm thuế (*),Các khoản điều chỉnh: > Miễn giảm thuế (*),Miễn giảm thuế (*),(13.789.757.786),-,-13789757786.0,
Khác,Các khoản điều chỉnh: > Khác,Khác,(156.726.108),425.308.014,-156726108.0,425308014.0
Chỉ phí thuế TNDN,Các khoản điều chỉnh: > Chỉ phí thuế TNDN,Chỉ phí thuế TNDN,200.959.956.920,502.295.102.653,200959956920.0,502295102653.0
