row_label_raw,row_label_full,Trong đó:,Trong đó:_1,numeric__Trong đó:_1
Nợ dài hạnđến hạn trả,Nợ dài hạnđến hạn trả,Nợ dài hạnđến hạn trả,985.246.780.327,985246780327.0
Nợ dài hạn,Nợ dài hạn,Nợ dài hạn,3.730.992.234.434,3730992234434.0
