row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Thu nhập khác,Thu nhập khác,Thu nhập khác,109.570.449.983,125.728.345.714,109570449983.0,125728345714.0
- Thu nhập từ phạt vi phạm hợp đồng,- Thu nhập từ phạt vi phạm hợp đồng,- Thu nhập từ phạt vi phạm hợp đồng,96.673.450.568,101.064.260.633,96673450568.0,101064260633.0
- Khác,- Khác,- Khác,12.896.999.415,24.664.085.081,12896999415.0,24664085081.0
Chi phí khác,Chi phí khác,Chi phí khác,78.471.133.521,47.004.000.462,78471133521.0,47004000462.0
- Phật chậm nộp,- Phật chậm nộp,- Phật chậm nộp,37.768.327.316,4.000.507.610,37768327316.0,4000507610.0
- Chi phí phạt thanh lý hợp đồng,- Chi phí phạt thanh lý hợp đồng,- Chi phí phạt thanh lý hợp đồng,15.968.951.614,24.298.323.358,15968951614.0,24298323358.0
- Chi phí thanh lý tài sản cổ định,- Chi phí thanh lý tài sản cổ định,- Chi phí thanh lý tài sản cổ định,927.851.028,919.061.334,927851028.0,919061334.0
- Chi phí phạt,- Chi phí phạt,- Chi phí phạt,-,8.241.223.694,,8241223694.0
- Khác,- Khác,- Khác,23.806.003.563,9.544.884.466,23806003563.0,9544884466.0
LQI NHUẠN KHÁC,LQI NHUẠN KHÁC,LQI NHUẠN KHÁC,31.099.316.462,78.724.345.252,31099316462.0,78724345252.0
