row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Số cuối năm,VND > Số đầu năm,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Số cuối năm,numeric__VND > Số đầu năm
Phải trả người bán ngắn hạn,Phải trả người bán ngắn hạn,Phải trả người bán ngắn hạn,Phải trả người bán ngắn hạn,Phải trả người bán ngắn hạn,Phải trả người bán ngắn hạn,Phải trả người bán ngắn hạn,,,,
LDG,Phải trả người bán ngắn hạn > LDG,LDG,Công ty liên kết trước đây,Phí dịch vụThanh lýtài sản,166.991.909,413.122.469,,,166991909.0,413122469.0
LDG,Phải trả người bán ngắn hạn > LDG,LDG,Công ty liên kết trước đây,Phí dịch vụThanh lýtài sản,-,60.000.000,,,,60000000.0
Đại Thịnh Phát,Phải trả người bán ngắn hạn > Đại Thịnh Phát,Đại Thịnh Phát,Bên liên quan,Khoản phải trả,-,201.580.500,,,,201580500.0
"Công ty Cổ phần Đất Xanh Premium (""Đất Xanh Premium"")","Phải trả người bán ngắn hạn > Công ty Cổ phần Đất Xanh Premium (""Đất Xanh Premium"")","Công ty Cổ phần Đất Xanh Premium (""Đất Xanh Premium"")",Công ty con,Khoản phải trả,-,43.094.676,,,,43094676.0
,,,,,166.991.909,717.797.645,,,166991909.0,717797645.0
