row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Tổng doanh thu,Tổng doanh thu,Tổng doanh thu,2.898.850.191.353,5.814.792.550.202,2898850191353.0,5814792550202.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Doanh thu dịch vụ bắt động sản,Trong đó: > Doanh thu dịch vụ bắt động sản,Doanh thu dịch vụ bắt động sản,1.931.622.876.102,2.839.755.709.918,1931622876102.0,2839755709918.0
Doanh thu từ hop đồng xây dựng,Trong đó: > Doanh thu từ hop đồng xây dựng,Doanh thu từ hop đồng xây dựng,530.010.477.097,894.226.729.261,530010477097.0,894226729261.0
"Doanh thu từ bán căn hộ, nhà phố và đất nền","Trong đó: > Doanh thu từ bán căn hộ, nhà phố và đất nền","Doanh thu từ bán căn hộ, nhà phố và đất nền",393.481.733.067,2.041.598.864.266,393481733067.0,2041598864266.0
"Doanh thu từ dịch vụ quản lý, cho thuê","Trong đó: > Doanh thu từ dịch vụ quản lý, cho thuê","Doanh thu từ dịch vụ quản lý, cho thuê",43.735.105.087,39.211.246.757,43735105087.0,39211246757.0
Các khoản giảm trừ doanh thu,Trong đó: > Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,(8.196.307.626),(1.214.818.184),-8196307626.0,-1214818184.0
DOANH THU THUẢN,Trong đó: > DOANH THU THUẢN,DOANH THU THUẢN,2.890.653.883.727,5.813.577.732.018,2890653883727.0,5813577732018.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Doanh thu với bên khác,Trong đó: > Doanh thu với bên khác,Doanh thu với bên khác,2.767.451.844.912,5.541.792.393.879,2767451844912.0,5541792393879.0
Doanh thu với bên liên quan (Thuyết minh số 34),Trong đó: > Doanh thu với bên liên quan (Thuyết minh số 34),Doanh thu với bên liên quan (Thuyết minh số 34),123.202.038.815,271.785.338.139,123202038815.0,271785338139.0
