row_label_raw,row_label_full,Mã số,CHÍ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHÍ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
01,01,01,1. Doanh thu gộp về bán hàng và cung cấp dịch vụ,28.1,2.898.850.191.353,5.814.792.550.202,,281.0,2898850191353.0,5814792550202.0
02,02,02,2. Các khoản giảm trừ doanh thu,28.1,(8.196.307.626),(1.214.818.184),,281.0,-8196307626.0,-1214818184.0
10,10,10,3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,28.1,2.890.653.883.727,5.813.577.732.018,,281.0,2890653883727.0,5813577732018.0
11,11,11,4. Giá vốn hàng bán và dịch vụ cung cấp,29,(1.016.048.215.123),(2.729.975.508.597),,29.0,-1016048215123.0,-2729975508597.0
20,20,20,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,,1.874.605.668.604,3.083.602.223.421,,,1874605668604.0,3083602223421.0
21,21,21,6. Doanh thu hoạt động tài chính,28.2,72.635.022.559,270.472.044.756,,282.0,72635022559.0,270472044756.0
22,22,22,7. Chi phí tài chính Trong đó: Chi phí lãi vay,30,(858.283.502.622)(308.766.244.179),(209.031.029.465)(198.518.758.945),,30.0,,
23,23,23,7. Chi phí tài chính Trong đó: Chi phí lãi vay,30,(858.283.502.622)(308.766.244.179),(209.031.029.465)(198.518.758.945),,30.0,,
24,24,24,8. Phần lỗ (lãi) trong công ty liên kết,,(10.584.315.801),149.336.502.241,,,-10584315801.0,149336502241.0
25,25,25,9. Chi phí bán hàng,31,(488.535.848.176),(483.126.308.561),,31.0,-488535848176.0,-483126308561.0
26,26,26,10. Chi phí quản lý doanh nghiệp,31,(594.046.060.241),(501.464.017.669),,31.0,-594046060241.0,-501464017669.0
30,30,30,11. (Lỗ) lợi nhuận thuần từ hoạt động kinh doanh,,(4.209.035.677),2.309.789.414.723,,,-4209035677.0,2309789414723.0
31,31,31,12. Thu nhập khác,32,109.570.449.983,125.728.345.714,,32.0,109570449983.0,125728345714.0
32,32,32,13. Chi phí khác,32,(78.471.133.521),(47.004.000.462),,32.0,-78471133521.0,-47004000462.0
40,40,40,14. Lợi nhuận khác,32,31.099.316.462,78.724.345.252,,32.0,31099316462.0,78724345252.0
50,50,50,15. Tổng lợi nhuận kế toán trước thuế,,26.890.280.785,2.388.513.759.975,,,26890280785.0,2388513759975.0
51,51,51,16. Chi phí thuế TNDN hiện hành,33.1,(349.838.023.653),(505.980.349.738),,331.0,-349838023653.0,-505980349738.0
52,52,52,17. Thu nhập thuế TNDN hoãn lại,33.3,148.878.066.733,3.685.247.085,,333.0,148878066733.0,3685247085.0
60,60,60,18. (Lỗ) lợi nhuận sau thuế TNDN,,(174.069.676.135),1.886.218.657.322,,,-174069676135.0,1886218657322.0
61,61,61,19. (Lỗ) lợi nhuận sau thuế của công ty mẹ,,(495.745.392.224),1.216.514.755.922,,,-495745392224.0,1216514755922.0
62,62,62,20. Lợi nhuận sau thuế của cổ đông không kiểm soát,,321.675.716.089,669.703.901.400,,,321675716089.0,669703901400.0
70,70,70,21. (Lỗ) lãi cơ bản trên cổ phiếu,27.4,(957),2.672,,274.0,-957.0,2672.0
71,71,71,22. (Lỗ) lãi suy giám trên cổ phiếu,27.4,(913),2.653,,274.0,-913.0,2653.0
