row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Chi phí hoa hồng môi giới,Ngắn hạn > Chi phí hoa hồng môi giới,Chi phí hoa hồng môi giới,90.059.228.118,43.048.458.663,90059228118.0,43048458663.0
"Công cụ, dụng cụ","Ngắn hạn > Công cụ, dụng cụ","Công cụ, dụng cụ",6.329.118.484,10.601.238.577,6329118484.0,10601238577.0
Chi phí thuê văn phòng,Ngắn hạn > Chi phí thuê văn phòng,Chi phí thuê văn phòng,1.651.698.899,10.045.711.041,1651698899.0,10045711041.0
Khác,Ngắn hạn > Khác,Khác,11.092.389.081,5.996.981.599,11092389081.0,5996981599.0
,,,109.132.434.582,69.692.389.880,109132434582.0,69692389880.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
Chi phí hoa hồng môi giới và nhà mẫu,Dài hạn > Chi phí hoa hồng môi giới và nhà mẫu,Chi phí hoa hồng môi giới và nhà mẫu,1.183.929.451.907,731.726.840.296,1183929451907.0,731726840296.0
"Công cụ, dụng cụ","Dài hạn > Công cụ, dụng cụ","Công cụ, dụng cụ",19.635.537.573,21.831.023.522,19635537573.0,21831023522.0
Chi phí sửa chữa văn phòng,Dài hạn > Chi phí sửa chữa văn phòng,Chi phí sửa chữa văn phòng,11.463.102.441,13.629.636.532,11463102441.0,13629636532.0
Khác,Dài hạn > Khác,Khác,39.638.122.276,34.644.654.372,39638122276.0,34644654372.0
,,,1.254.666.214.197,801.832.154.722,1254666214197.0,801832154722.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,1.363.798.648.779,871.524.544.602,1363798648779.0,871524544602.0
