row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,488.535.848.176,483.126.308.561,488535848176.0,483126308561.0
- Chi phí lương,- Chi phí lương,- Chi phí lương,258.972.981.104,240.361.338.254,258972981104.0,240361338254.0
- Chi phí quảng cáo,- Chi phí quảng cáo,- Chi phí quảng cáo,119.892.560.691,135.062.575.975,119892560691.0,135062575975.0
- Chi phí môi giới,- Chi phí môi giới,- Chi phí môi giới,1.632.075.823,27.215.391.988,1632075823.0,27215391988.0
- Chi phí khấu hao và hao món,- Chi phí khấu hao và hao món,- Chi phí khấu hao và hao món,6.984.146.758,6.000.508.848,6984146758.0,6000508848.0
- Chi phí khác,- Chi phí khác,- Chi phí khác,101.054.083.800,74.486.493.496,101054083800.0,74486493496.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,594.046.060.241,501.464.017.669,594046060241.0,501464017669.0
- Chi phí lương,- Chi phí lương,- Chi phí lương,291.149.526.750,286.044.211.697,291149526750.0,286044211697.0
- Chi phí dịch vụ mua ngoài,- Chi phí dịch vụ mua ngoài,- Chi phí dịch vụ mua ngoài,113.681.993.662,88.906.287.681,113681993662.0,88906287681.0
- Chi phí khấu hao và hao món,- Chi phí khấu hao và hao món,- Chi phí khấu hao và hao món,28.985.830.388,19.049.187.848,28985830388.0,19049187848.0
- Chi phí lợi thế thương mại,- Chi phí lợi thế thương mại,- Chi phí lợi thế thương mại,19.289.724.994,12.221.798.304,19289724994.0,12221798304.0
- Chi phí dự phòng,- Chi phí dự phòng,- Chi phí dự phòng,86.565.262.376,3.872.949.990,86565262376.0,3872949990.0
- Chi phí khác,- Chi phí khác,- Chi phí khác,54.373.722.071,91.369.582.149,54373722071.0,91369582149.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.082.581.908.417,984.590.326.230,1082581908417.0,984590326230.0
