row_label_raw,row_label_full,col_0,31/12/2019Nghìn VND,1/1/2019Nghìn VND,numeric__31/12/2019Nghìn VND,numeric__1/1/2019Nghìn VND
Ngắn hạn:,Ngắn hạn:,Ngắn hạn:,Ngắn hạn:,Ngắn hạn:,,
Phải trả cho Công ty Cổ phần Tầm nhìn Masan (“MH”)– công ty mẹ cấp trung gianPhi thương mại – ngắn hạn (a),Ngắn hạn: > Phải trả cho Công ty Cổ phần Tầm nhìn Masan (“MH”)– công ty mẹ cấp trung gianPhi thương mại – ngắn hạn (a),Phải trả cho Công ty Cổ phần Tầm nhìn Masan (“MH”)– công ty mẹ cấp trung gianPhi thương mại – ngắn hạn (a),2.511.785,2.511.785,2511785.0,2511785.0
Phải trả cho Công ty TNHH Khai thác Chế biến Khoáng sản Núi Pháo – công ty conPhi thương mại – ngắn hạn (a),Ngắn hạn: > Phải trả cho Công ty TNHH Khai thác Chế biến Khoáng sản Núi Pháo – công ty conPhi thương mại – ngắn hạn (a),Phải trả cho Công ty TNHH Khai thác Chế biến Khoáng sản Núi Pháo – công ty conPhi thương mại – ngắn hạn (a),10.294.685,10.294.685,10294685.0,10294685.0
Phải trả khác cho các bên thứ baPhải trả khác – ngắn hạn,Ngắn hạn: > Phải trả khác cho các bên thứ baPhải trả khác – ngắn hạn,Phải trả khác cho các bên thứ baPhải trả khác – ngắn hạn,-,3.221.949,,3221949.0
,,,12.806.470,16.028.419,12806470.0,16028419.0
