row_label_raw,row_label_full,Mã số > 48,"CHÍ TIÊU > Phần lợi nhuận trong công ty liên kết, đơn vị kinh doanh đồng kiểm soát",Thuyết minh,Năm nay > 89.377.550.187,Năm trước > 93.205.829.716,"numeric__CHÍ TIÊU > Phần lợi nhuận trong công ty liên kết, đơn vị kinh doanh đồng kiểm soát",numeric__Thuyết minh,numeric__Năm nay > 89.377.550.187,numeric__Năm trước > 93.205.829.716
49,49,49,TỔNG LỢI NHUẬN KẾ TOẤN TRƯỚC THUẾ(49 = 44 + 45 + 46 + 47 + 48),,1.398.784.913.549,1.460.716.835.632,,,1398784913549.0,1460716835632.0
50,50,50,Chi phí thuế thu nhập doanh nghiệp hiện hành,,(258.764.859.524),(292.686.127.870),,,-258764859524.0,-292686127870.0
51,51,51,Thu nhập thuế thu nhập hoãn lại,,24.928.873.088,6.900.712.412,,,24928873088.0,6900712412.0
52,52,52,LỢI NHUẬN SAU THUẾ THU NHẬP DOANH NGHIỆP (52 = 49 + 50 + 51),,1.164.948.927.113,1.174.931.420.174,,,1164948927113.0,1174931420174.0
53,53,53,Lợi nhuận sau thuế của cổ đông không kiểm soát,,41.615.866.742,46.924.275.754,,,41615866742.0,46924275754.0
54,54,54,LỢI NHUẬN SAU THUẾ CỦA CHỦ SỞ HỮU TẬP ĐOÀN (54 = 52 - 53),,1.123.333.060.371,1.128.007.144.420,,,1123333060371.0,1128007144420.0
55,55,55,Lãi cơ bản trên cổ phiếu,33,1.651,1.489,,33.0,1651.0,1489.0
