row_label_raw,row_label_full,col_0,Năm nay VND,Năm trước VND,numeric__Năm nay VND,numeric__Năm trước VND
Thu nhập khác,Thu nhập khác,Thu nhập khác,Thu nhập khác,Thu nhập khác,,
Thu thanh lý tài sản,Thu nhập khác > Thu thanh lý tài sản,Thu thanh lý tài sản,1.795.893.367,1.011.199.999,1795893367.0,1011199999.0
Thu nhập khác,Thu nhập khác > Thu nhập khác,Thu nhập khác,8.292.406.522,8.710.847.265,8292406522.0,8710847265.0
,,,10.088.299.889,9.722.047.264,10088299889.0,9722047264.0
Chi phí khác,Chi phí khác,Chi phí khác,Chi phí khác,Chi phí khác,,
Chi thanh lý tài sản,Chi phí khác > Chi thanh lý tài sản,Chi thanh lý tài sản,(60.522.954),(75.349.459),-60522954.0,-75349459.0
Chi phí khác,Chi phí khác > Chi phí khác,Chi phí khác,(4.065.946.244),(4.679.013.921),-4065946244.0,-4679013921.0
,,,(4.126.469.198),(4.754.363.380),-4126469198.0,-4754363380.0
Lợi nhuận thuần hoạt động khác,Chi phí khác > Lợi nhuận thuần hoạt động khác,Lợi nhuận thuần hoạt động khác,5.961.830.691,4.967.683.884,5961830691.0,4967683884.0
