row_label_raw,row_label_full,col_0,Trang,numeric__Trang
Thông tin chung,Thông tin chung,Thông tin chung,1 - 4,
Báo cáo của Hội đồng Quản trị,Thông tin chung > Báo cáo của Hội đồng Quản trị,Báo cáo của Hội đồng Quản trị,5,5.0
Báo cáo kiểm toán độc lập,Báo cáo kiểm toán độc lập,Báo cáo kiểm toán độc lập,6 - 7,
Bàng cân đối kế toán hợp nhất,Bàng cân đối kế toán hợp nhất,Bàng cân đối kế toán hợp nhất,8 - 11,
Báo cáo kết quả hoạt động kinh doanh hợp nhất,Báo cáo kết quả hoạt động kinh doanh hợp nhất,Báo cáo kết quả hoạt động kinh doanh hợp nhất,12 - 14,
Báo cáo lưu chuyển tiền tệ hợp nhất,Báo cáo lưu chuyển tiền tệ hợp nhất,Báo cáo lưu chuyển tiền tệ hợp nhất,15 - 16,
Thuyết minh báo cáo tài chính hợp nhất,Thuyết minh báo cáo tài chính hợp nhất,Thuyết minh báo cáo tài chính hợp nhất,17 - 114,
