row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
Tòa nhà Thanh Trì - BQLDA,Tòa nhà Thanh Trì - BQLDA,Tòa nhà Thanh Trì - BQLDA,38.187.759.991,37.839.953.280,38187759991.0,37839953280.0
Trụ sở Bảo Việt Hà Đông,Trụ sở Bảo Việt Hà Đông,Trụ sở Bảo Việt Hà Đông,25.655.894.226,25.655.894.226,25655894226.0,25655894226.0
Trụ sở Bảo Việt Bình Định,Trụ sở Bảo Việt Bình Định,Trụ sở Bảo Việt Bình Định,21.423.371.658,13.125.704.905,21423371658.0,13125704905.0
Trụ sở Bảo Việt Hải Dương,Trụ sở Bảo Việt Hải Dương,Trụ sở Bảo Việt Hải Dương,19.946.352.359,9.888.255.277,19946352359.0,9888255277.0
Dự án kho lưu trữ tại Quang Minh,Dự án kho lưu trữ tại Quang Minh,Dự án kho lưu trữ tại Quang Minh,18.605.000.000,18.605.000.000,18605000000.0,18605000000.0
Trụ sở Bảo Việt An Giang,Trụ sở Bảo Việt An Giang,Trụ sở Bảo Việt An Giang,14.656.431.496,5.140.155.370,14656431496.0,5140155370.0
"Trụ sở Bảo Việt, số 7 Lý Thường Kiệt, Hà Nội","Trụ sở Bảo Việt, số 7 Lý Thường Kiệt, Hà Nội","Trụ sở Bảo Việt, số 7 Lý Thường Kiệt, Hà Nội",11.281.260.218,9.186.013.610,11281260218.0,9186013610.0
Trụ sở Bảo Việt Nhân thọ Hà Tĩnh,Trụ sở Bảo Việt Nhân thọ Hà Tĩnh,Trụ sở Bảo Việt Nhân thọ Hà Tĩnh,10.015.184.988,3.964.903.600,10015184988.0,3964903600.0
Các công trình khác,Các công trình khác,Các công trình khác,48.375.144.244,63.368.378.430,48375144244.0,63368378430.0
,,,208.146.399.180,186.774.258.698,208146399180.0,186774258698.0
