row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
200,200,200,B. TÀI SẢN DÀI HẠN,,42.697.277.045.377,35.601.681.646.862,,,42697277045377.0,35601681646862.0
210,210,210,I. Các khoản phải thu dài hạn,7.2,64.845.196.260,223.344.176.702,,72.0,64845196260.0,223344176702.0
216,216,216,1. Phải thu dài hạn khác,,64.845.196.260,223.344.176.702,,,64845196260.0,223344176702.0
220,220,220,II. Tài sản cố định,,1.541.816.587.616,1.556.975.643.377,,,1541816587616.0,1556975643377.0
221,221,221,1. Tài sản cố định hữu hình,11,722.440.067.642,722.050.185.523,,11.0,722440067642.0,722050185523.0
222,222,222,Nguyên giá,,1.715.481.727.799,1.642.748.909.673,,,1715481727799.0,1642748909673.0
223,223,223,Giá trị hao mòn luỹ kế,,(993.041.660.157),(920.698.724.150),,,-993041660157.0,-920698724150.0
227,227,227,2. Tài sản cố định vô hình,12,819.376.519.974,834.925.457.854,,12.0,819376519974.0,834925457854.0
228,228,228,Nguyên giá,,1.117.026.487.100,1.097.409.941.082,,,1117026487100.0,1097409941082.0
229,229,229,Giá trị hao mòn luỹ kế,,(297.649.967.126),(262.484.483.228),,,-297649967126.0,-262484483228.0
230,230,230,III. Bất động sản đầu tư,13,138.880.906.477,144.964.906.855,,13.0,138880906477.0,144964906855.0
231,231,231,1. Nguyên giá,,176.246.511.406,176.246.511.406,,,176246511406.0,176246511406.0
232,232,232,2. Giá trị hao mòn luỹ kế,,(37.365.604.929),(31.281.604.551),,,-37365604929.0,-31281604551.0
240,240,240,IV. Tài sản dở dang dài hạn,,223.498.164.966,191.987.610.818,,,223498164966.0,191987610818.0
242,242,242,1. Chi phí xây dựng cơ bản dở dang,14,223.498.164.966,191.987.610.818,,14.0,223498164966.0,191987610818.0
250,250,250,V. Đầu tư tài chính dài hạn,,40.571.759.374.173,33.382.395.233.121,,,40571759374173.0,33382395233121.0
252,252,252,"1. Đầu tư vào công ty liên doanh, liên kết",15.3.1,2.795.737.018.783,2.091.160.536.985,,1531.0,2795737018783.0,2091160536985.0
253,253,253,2. Đầu tư góp vốn vào đơn vị khác,15.3.2,399.533.150.523,396.694.408.423,,1532.0,399533150523.0,396694408423.0
254,254,254,3. Dự phòng đầu tư tài chính dài hạn,15.3.2,(34.249.995.785),(54.239.974.693),,1532.0,-34249995785.0,-54239974693.0
255,255,255,4. Đầu tư nằm giữ đến ngáy đáo hạn,15.2,37.410.739.200.652,30.948.780.262.406,,152.0,37410739200652.0,30948780262406.0
260,260,260,VI. Tài sản dài hạn khác,,156.476.815.885,102.014.075.989,,,156476815885.0,102014075989.0
261,261,261,1. Chi phí trả trước dài hạn,,97.684.821.223,63.666.146.395,,,97684821223.0,63666146395.0
262,262,262,2. Tài sản thuế thu nhập hoãn lại,17.2.1,52.886.550.943,32.909.174.875,,1721.0,52886550943.0,32909174875.0
268,268,268,3. Tài sản dài hạn khác,,5.905.443.719,5.438.754.719,,,5905443719.0,5438754719.0
270,270,270,TỔNG CỘNG TÀI SẢN,,72.996.452.507.836,58.552.564.508.777,,,72996452507836.0,58552564508777.0
