row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
,,,I. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,,,,,,,
01,01,01,Lợi nhuận trước thuế,,1.398.784.913.549,1.460.716.835.632,,,1398784913549.0,1460716835632.0
01,01,01,Điều chỉnh cho các khoản,,4.437.049.645.886,2.769.920.581.868,,,4437049645886.0,2769920581868.0
02,02,02,Khấu hao tài sản cố định hữu hình và bắt động sản đầu tư và hao mòn tài sản cố định vô hình,,133.278.323.464,158.323.745.833,,,133278323464.0,158323745833.0
03,03,03,Các khoản dự phòng,,8.539.358.610.878,5.983.182.996.807,,,8539358610878.0,5983182996807.0
04,04,04,Lãi chênh lệch tỉ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,,(2.406.799.291),(4.782.030.076),,,-2406799291.0,-4782030076.0
05,05,05,Lãi từ hoạt động đầu tư,,(4.702.485.215.442),(3.590.381.524.819),,,-4702485215442.0,-3590381524819.0
06,06,06,Chi phí lãi vay,,469.304.726.277,223.577.394.123,,,469304726277.0,223577394123.0
08,08,08,Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,,5.835.834.559.435,4.230.637.417.500,,,5835834559435.0,4230637417500.0
09,09,09,(Tăng)/giảm các khoản phải thu,,(943.768.804.721),38.862.704.110,,,-943768804721.0,38862704110.0
10,10,10,Tăng hàng tồn kho,,(15.788.566.728),(43.920.378.679),,,-15788566728.0,-43920378679.0
11,11,11,"Tăng các khoản phải trả (không kể lãi vay phải trả, thuế thu nhập doanh nghiệp phải nộp)",,651.227.682.590,167.390.903.259,,,651227682590.0,167390903259.0
12,12,12,(Tăng)/giảm chi phí trả trước,,(346.846.298.585),31.207.400.579,,,-346846298585.0,31207400579.0
13,13,13,(Tăng)/giảm chứng khoán kinh doanh,,(974.874.122.348),112.366.056.141,,,-974874122348.0,112366056141.0
14,14,14,Tiền lãi vay đã trả,,(405.432.471.461),(167.024.839.413),,,-405432471461.0,-167024839413.0
15,15,15,Thuế thu nhập doanh nghiệp đã nộp,,(340.807.252.113),(274.892.086.257),,,-340807252113.0,-274892086257.0
17,17,17,Tiền chi khác cho hoạt động kinh doanh,,(146.723.603.451),(114.407.606.966),,,-146723603451.0,-114407606966.0
20,20,20,Lưu chuyển tiền thuần từ hoạt động kinh doanh,,3.312.821.122.618,3.980.219.570.274,,,3312821122618.0,3980219570274.0
,,,II. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,,,,,
21,21,21,"Tiền chi để mua sắm, xây dựng TSCĐ và các tài sản dài hạn khác",,(77.038.755.907),(57.695.630.527),,,-77038755907.0,-57695630527.0
22,22,22,"Tiền thu từ thanh lý, nhượng bán TSCĐ và các tài sản dài hạn khác",,1.925.467.912,1.318.518.181,,,1925467912.0,1318518181.0
23,23,23,"Tiền chi cho vay, mua các công cụ nợ của đơn vị khác",,(35.111.691.375.005),(28.534.146.799.353),,,-35111691375005.0,-28534146799353.0
24,24,24,"Tiền thu hồi cho vay, bán lai các công cụ nợ của đơn vị khác",,24.772.819.391.338,18.526.273.896.862,,,24772819391338.0,18526273896862.0
25,25,25,Tiền chi đầu tư góp vốn vào đơn vị khác (trừ đi tiền thu về),,(669.895.682.237),(30.766.147.198),,,-669895682237.0,-30766147198.0
26,26,26,Tiền thu hồi đầu tư góp vốn vào đơn vị khác (trừ đi tiền do đơn vị bị thanh lý nấm giữ),,18.000.000.000,,,,18000000000.0,
27,27,27,"Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia",,4.185.543.675.109,3.107.618.426.268,,,4185543675109.0,3107618426268.0
30,30,30,Lưu chuyển tiền thuần sử dụng vào hoạt động đầu tư,,(6.880.337.278.790),(6.987.397.735.767),,,-6880337278790.0,-6987397735767.0
