row_label_raw,row_label_full,col_0,Số phải trả/(nộpthừa) đầu nămVND,Số phải nộptrong nămVND,Số đã nộptrong nămVND,Số phải trả/(nộpthừa) cuối nămVND,numeric__Số phải trả/(nộpthừa) đầu nămVND,numeric__Số phải nộptrong nămVND,numeric__Số đã nộptrong nămVND,numeric__Số phải trả/(nộpthừa) cuối nămVND
Thuế phải nộpNhà nướcThuế GTGT hàngbán nội địaThuế thu nhậpdoanh nghiệpThuế thu nhậpcá nhânTiền thuế đấtCác loại thuế khác,Thuế phải nộpNhà nướcThuế GTGT hàngbán nội địaThuế thu nhậpdoanh nghiệpThuế thu nhậpcá nhânTiền thuế đấtCác loại thuế khác,Thuế phải nộpNhà nướcThuế GTGT hàngbán nội địaThuế thu nhậpdoanh nghiệpThuế thu nhậpcá nhânTiền thuế đấtCác loại thuế khác,25.758.200.66852.534.450.60811.894.162.883(138.133.938)6.630.606.947,420.264.743.584258.764.859.524263.381.513.55911.696.941.77817.045.484.842,(427.871.619.976)(340.807.252.113)(249.116.395.685)(11.611.937.882)(22.421.504.039),18.151.324.276(29.507.941.981)26.159.280.757(53.130.042)1.254.587.750,,4.202647435842588e+57,,
,,,96.679.287.168,971.153.543.287,(1.051.828.709.695),16.004.120.760,96679287168.0,971153543287.0,-1051828709695.0,16004120760.0
