row_label_raw,row_label_full,col_0,Số đầu năm > Giá trịVND,Số đầu năm > Số cỏ khả năngtrà nợVND,TăngVND,GiảmVND,Số cuối năm > Giá trịVND,Số cuối năm > Số có khả năngtrà nợVND,numeric__Số đầu năm > Giá trịVND,numeric__Số đầu năm > Số cỏ khả năngtrà nợVND,numeric__TăngVND,numeric__GiảmVND,numeric__Số cuối năm > Giá trịVND,numeric__Số cuối năm > Số có khả năngtrà nợVND
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,,,,,,
1. Vay thầu chi ngân hàng,Vay ngắn hạn > 1. Vay thầu chi ngân hàng,1. Vay thầu chi ngân hàng,29.150.839.917,29.150.839.917,3.264.046.926.787,(3.133.520.318.232),159.677.448.472,159.677.448.472,29150839917.0,29150839917.0,3264046926787.0,-3133520318232.0,159677448472.0,159677448472.0
2. Vay ngân hàng,Vay ngắn hạn > 2. Vay ngân hàng,2. Vay ngân hàng,649.920.000,649.920.000,1.431.399.998,(749.720.002),1.331.599.996,1.331.599.996,649920000.0,649920000.0,1431399998.0,-749720002.0,1331599996.0,1331599996.0
,,,29.800.759.917,29.800.759.917,3.265.478.326.785,(3.134.270.038.234),161.009.048.468,161.009.048.468,29800759917.0,29800759917.0,3265478326785.0,-3134270038234.0,161009048468.0,161009048468.0
Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,,,,,,
Vay ngân hàng,Vay dài hạn > Vay ngân hàng,Vay ngân hàng,1.360.550.000,1.360.550.000,2.726.720.004,(749.720.002),3.337.550.002,3.337.550.002,1360550000.0,1360550000.0,2726720004.0,-749720002.0,3337550002.0,3337550002.0
,,,1.360.550.000,1.360.550.000,2.726.720.004,(749.720.002),3.337.550.002,3.337.550.002,1360550000.0,1360550000.0,2726720004.0,-749720002.0,3337550002.0,3337550002.0
Tổng cộng,Vay dài hạn > Tổng cộng,Tổng cộng,31.161.309.917,31.161.309.917,3.268.205.046.789,(3.135.019.758.236),164.346.598.470,164.346.598.470,31161309917.0,31161309917.0,3268205046789.0,-3135019758236.0,164346598470.0,164346598470.0
