row_label_raw,row_label_full,Thuế suất thuế TNDN sử dụng để xác định giá trị thuế thu nhập hoãn lại phải trả,Số cuối nămVND > 20%,Số đầu nămVND > 20%,numeric__Số cuối nămVND > 20%,numeric__Số đầu nămVND > 20%
Các khoản chênh lệch tạm thời được khấu trừ Trong đó:,Các khoản chênh lệch tạm thời được khấu trừ Trong đó:,Các khoản chênh lệch tạm thời được khấu trừ Trong đó:,-,24.757.485.100,,24757485100.0
- Lãi chênh lệch tỷ giá cuối kỳ,- Lãi chênh lệch tỷ giá cuối kỳ,- Lãi chênh lệch tỷ giá cuối kỳ,-,24.757.485.100,,24757485100.0
Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,-,4.951.497.020,,4951497020.0
