row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
100,100,100,A. TÀI SẢN NGĂN HẠN,,30.299.175.462.459,22.950.882.861.915,,,30299175462459.0,22950882861915.0
110,110,110,I. Tiền và các khoản tương đương tiền,6,2.883.458.103.350,2.256.691.436.043,,6.0,2883458103350.0,2256691436043.0
111,111,111,1. Tiền,,1.384.131.258.722,794.330.869.093,,,1384131258722.0,794330869093.0
112,112,112,2. Các khoản tương đương tiền,,1.499.326.844.628,1.462.360.566.950,,,1499326844628.0,1462360566950.0
120,120,120,II. Đầu tư tài chính ngắn hạn,,20.802.681.180.898,15.685.066.581.729,,,20802681180898.0,15685066581729.0
121,121,121,1. Chứng khoán kinh doanh,15.1,2.722.178.333.317,1.747.304.210.969,,151.0,2722178333317.0,1747304210969.0
122,122,122,2. Dự phòng giảm giá chứng khoán kinh doanh,15.1,(349.504.452.363),(404.600.653.219),,151.0,-349504452363.0,-404600653219.0
123,123,123,3. Đầu tư nằm giữ đến ngày đáo hạn,15.2,18.430.007.299.944,14.342.363.023.979,,152.0,18430007299944.0,14342363023979.0
130,130,130,III. Các khoản phải thu ngắn hạn,7.1,4.706.940.319.124,3.530.155.698.046,,71.0,4706940319124.0,3530155698046.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,,3.466.446.831.573,2.775.359.664.688,,,3466446831573.0,2775359664688.0
131.1,131.1,131.1,1.1 Phải thu về hoạt động bảo hiểm,,1.313.441.346.281,996.104.945.231,,,1313441346281.0,996104945231.0
131.2,131.2,131.2,1.2 Phải thu về hoạt động đầu tư tài chính,,2.153.005.485.292,1.779.254.719.457,,,2153005485292.0,1779254719457.0
132,132,132,2. Trả trước cho người bán ngắn hạn,,220.390.172.983,23.739.842.786,,,220390172983.0,23739842786.0
135,135,135,3. Phải thu về cho vay ngắn hạn,,919.682.055.427,800.636.014.909,,,919682055427.0,800636014909.0
136,136,136,4. Phải thu ngắn hạn khác,,476.718.729.919,298.698.803.404,,,476718729919.0,298698803404.0
137,137,137,5. Dự phòng phải thu ngắn hạn khó đòi,,(376.500.335.285),(368.491.592.709),,,-376500335285.0,-368491592709.0
139,139,139,6. Tài sản thiếu chờ xử lý,,202.864.507,212.964.968,,,202864507.0,212964968.0
140,140,140,IV. Hàng tồn kho,8,118.799.477.849,103.010.911.121,,8.0,118799477849.0,103010911121.0
150,150,150,V. Tài sản ngắn hạn khác,,471.008.304.527,369.118.425.538,,,471008304527.0,369118425538.0
151,151,151,1. Chi phí trả trước ngắn hạn,,457.355.457.431,337.470.199.488,,,457355457431.0,337470199488.0
151.1,151.1,151.1,1.1 Chi phí hoa hồng chưa phân bổ,9,428.005.012.101,307.028.258.405,,9.0,428005012101.0,307028258405.0
151.2,151.2,151.2,1.2 Chi phí trả trước ngắn hạn khác,,29.350.445.330,30.441.941.083,,,29350445330.0,30441941083.0
152,152,152,2. Thuế GTGT được khấu trừ,,3.530.125.211,2.338.528.906,,,3530125211.0,2338528906.0
155,155,155,3. Tài sản ngắn hạn khác,10,10.122.721.885,29.309.697.144,,10.0,10122721885.0,29309697144.0
190,190,190,VI. Tài sản tái bảo hiểm,,1.316.288.076.711,1.006.839.809.438,,,1316288076711.0,1006839809438.0
191,191,191,1. Dự phòng phi nhượng tái bảo hiểm,23,709.578.730.959,516.636.365.145,,23.0,709578730959.0,516636365145.0
192,192,192,2. Dự phòng bởi thường nhượng tái bảo hiểm,23,606.709.345.752,490.203.444.293,,23.0,606709345752.0,490203444293.0
