row_label_raw,row_label_full,col_0,Thuyết minh,Số cuối năm VND,Số đầu năm VND,numeric__Thuyết minh,numeric__Số cuối năm VND,numeric__Số đầu năm VND
Bất động sản đầu tư nằm giữ chờ tăng giá,Bất động sản đầu tư nằm giữ chờ tăng giá,Bất động sản đầu tư nằm giữ chờ tăng giá,13.1,23.448.947.000,23.448.947.000,131.0,23448947000.0,23448947000.0
Bất động sản đầu tư cho thuê,Bất động sản đầu tư cho thuê,Bất động sản đầu tư cho thuê,13.2,115.431.959.477,121.515.959.855,132.0,115431959477.0,121515959855.0
,,,,138.880.906.477,144.964.906.855,,138880906477.0,144964906855.0
