row_label_raw,row_label_full,col_0,Năm nayVND,Năm trướcVND,numeric__Năm nayVND,numeric__Năm trướcVND
Chuyển phí nhượng tái bảo hiểm nhân thọ,Chuyển phí nhượng tái bảo hiểm nhân thọ,Chuyển phí nhượng tái bảo hiểm nhân thọ,8.434.098.833,6.288.661.202,8434098833.0,6288661202.0
Bảo hiểm hỗn hợp,Bảo hiểm hỗn hợp,Bảo hiểm hỗn hợp,346.479.156,314.829.692,346479156.0,314829692.0
Bảo hiểm liên kết chung,Bảo hiểm liên kết chung,Bảo hiểm liên kết chung,5.847.768.093,4.321.809.456,5847768093.0,4321809456.0
Bảo hiểm tử kỳ,Bảo hiểm tử kỳ,Bảo hiểm tử kỳ,6.004.385,14.996.916,6004385.0,14996916.0
Bảo hiểm trọn đời,Bảo hiểm trọn đời,Bảo hiểm trọn đời,5.836.182,10.963.687,5836182.0,10963687.0
Niên kim nhân thọ,Niên kim nhân thọ,Niên kim nhân thọ,55.213.444,18.355.962,55213444.0,18355962.0
Điều khoản riêng,Điều khoản riêng,Điều khoản riêng,2.172.797.573,1.607.705.489,2172797573.0,1607705489.0
Chuyển phí nhượng tái bảo hiểm phi nhân thọ,Chuyển phí nhượng tái bảo hiểm phi nhân thọ,Chuyển phí nhượng tái bảo hiểm phi nhân thọ,1.384.564.406.687,1.069.393.256.450,1384564406687.0,1069393256450.0
Bảo hiểm Hàng hóa vận chuyển,Bảo hiểm Hàng hóa vận chuyển,Bảo hiểm Hàng hóa vận chuyển,62.096.420.023,69.225.813.050,62096420023.0,69225813050.0
Bảo hiểm Tàu thủy,Bảo hiểm Tàu thủy,Bảo hiểm Tàu thủy,225.281.307.528,214.380.253.544,225281307528.0,214380253544.0
Bảo hiểm Dầu khí,Bảo hiểm Dầu khí,Bảo hiểm Dầu khí,326.773.085,352.929.291,326773085.0,352929291.0
Bảo hiểm Hàng không,Bảo hiểm Hàng không,Bảo hiểm Hàng không,121.873.427.384,93.975.236.395,121873427384.0,93975236395.0
Bảo hiểm Kỹ thuật,Bảo hiểm Kỹ thuật,Bảo hiểm Kỹ thuật,121.311.866.759,114.699.410.738,121311866759.0,114699410738.0
"Bảo hiểm Hỏa hoạn, các rủi ro đặc biệt","Bảo hiểm Hỏa hoạn, các rủi ro đặc biệt","Bảo hiểm Hỏa hoạn, các rủi ro đặc biệt",461.661.148.177,455.232.033.721,461661148177.0,455232033721.0
Bảo hiểm Trách nhiệm chung,Bảo hiểm Trách nhiệm chung,Bảo hiểm Trách nhiệm chung,78.590.529.683,27.244.464.689,78590529683.0,27244464689.0
Bảo hiểm Xe cơ giới,Bảo hiểm Xe cơ giới,Bảo hiểm Xe cơ giới,192.123.515.721,1.612.628.858,192123515721.0,1612628858.0
Bảo hiểm Y tế tự nguyện và con người,Bảo hiểm Y tế tự nguyện và con người,Bảo hiểm Y tế tự nguyện và con người,118.302.396.842,89.296.888.430,118302396842.0,89296888430.0
Bảo hiểm Nông nghiệp,Bảo hiểm Nông nghiệp,Bảo hiểm Nông nghiệp,2.997.021.485,3.373.597.734,2997021485.0,3373597734.0
,,,1.392.998.505.520,1.075.681.917.652,1392998505520.0,1075681917652.0
