row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
400,400,400,D. VỐN CHỦ SỞ HỮU,,13.686.535.625.044,13.198.191.246.848,,,13686535625044.0,13198191246848.0
410,410,410,I. Vốn chủ sở hữu,24,13.686.535.625.044,13.198.191.246.848,,24.0,13686535625044.0,13198191246848.0
411,411,411,1. Vốn góp của chủ sở hữu,,6.804.714.340.000,6.804.714.340.000,,,6804714340000.0,6804714340000.0
411a,411a,411a,- Cổ phiếu phố thống có quyền biểu quyết,,6.804.714.340.000,6.804.714.340.000,,,6804714340000.0,6804714340000.0
412,412,412,2. Thặng dư vốn cổ phần,,3.184.332.381.197,3.184.332.381.197,,,3184332381197.0,3184332381197.0
417,417,417,3. Chênh lệch tỷ giá hối đoái,,15.445.192.000,16.075.608.000,,,15445192000.0,16075608000.0
418,418,418,4. Quỹ đầu tư phát triển và dự phòng tài chính,,301.301.554.536,142.369.277.946,,,301301554536.0,142369277946.0
420,420,420,5. Quỹ khác thuộc vốn chủ sở hữu,,103.568.802.818,103.568.802.818,,,103568802818.0,103568802818.0
421,421,421,6. Lợi nhuận sau thuế chưa phân phối,,2.288.129.402.650,2.038.471.565.269,,,2288129402650.0,2038471565269.0
421a,421a,421a,- Lợi nhuận sau thuế chưa phân phối lũy kế đến cuối kỳ trước,,1.218.636.520.311,912.957.536.284,,,1218636520311.0,912957536284.0
421b,421b,421b,- Lợi nhuận sau thuế chưa phân phối kỳ này,,1.069.492.882.339,1.125.514.028.985,,,1069492882339.0,1125514028985.0
423,423,423,7. Quỹ dự trữ bắt buộc hoạt động bảo hiểm,,333.123.774.337,292.449.189.772,,,333123774337.0,292449189772.0
429,429,429,8. Lợi ích cổ đông không kiểm soát,,655.920.177.506,616.210.081.846,,,655920177506.0,616210081846.0
440,440,440,TỔNG CỘNG NGUỒN VỐN,,72.996.452.507.836,58.552.564.508.777,,,72996452507836.0,58552564508777.0
