row_label_raw,row_label_full,col_0,Bảng cân đối kế toán hợp nhất,Bảng cân đối kế toán hợp nhất_1,Bảo cáo kết quả hoạt động kinh doanh hợp nhất,Bảo cáo kết quả hoạt động kinh doanh hợp nhất_1,numeric__Bảng cân đối kế toán hợp nhất,numeric__Bảng cân đối kế toán hợp nhất_1,numeric__Bảo cáo kết quả hoạt động kinh doanh hợp nhất,numeric__Bảo cáo kết quả hoạt động kinh doanh hợp nhất_1
,,,Số cuối năm VND,Số đầu năm VND,Năm nay VND,Năm trước VND,,,,
Tải sản thuế thu nhập hoãn lại,Tải sản thuế thu nhập hoãn lại,Tải sản thuế thu nhập hoãn lại,52.886.550.943,32.909.174.875,19.977.376.068,11.852.209.432,52886550943.0,32909174875.0,19977376068.0,11852209432.0
Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,-,(4.951.497.020),4.951.497.020,(4.951.497.020),,-4951497020.0,4951497020.0,-4951497020.0
Thu nhập thuế thu nhập hoãn lại tính vào kết quả kinh doanh hợp nhất,Thu nhập thuế thu nhập hoãn lại tính vào kết quả kinh doanh hợp nhất,Thu nhập thuế thu nhập hoãn lại tính vào kết quả kinh doanh hợp nhất,,,24.928.873.088,6.900.712.412,,,24928873088.0,6900712412.0
