row_label_raw,row_label_full,col_0,Biên khả năng thanh toán(triệu VND),Biên khả năng thanh toán tối thiểu(triệu VND),Tỷ lệ biên khả năng thanh toán(%),numeric__Biên khả năng thanh toán(triệu VND),numeric__Biên khả năng thanh toán tối thiểu(triệu VND),numeric__Tỷ lệ biên khả năng thanh toán(%)
Bảo hiểm Bảo Việt,Bảo hiểm Bảo Việt,Bảo hiểm Bảo Việt,Bảo hiểm Bảo Việt,Bảo hiểm Bảo Việt,Bảo hiểm Bảo Việt,,,
Số cuối năm,Bảo hiểm Bảo Việt > Số cuối năm,Số cuối năm,1.412.226,1.370.221,"103,07",1412226.0,1370221.0,103.07
Số đầu năm,Bảo hiểm Bảo Việt > Số đầu năm,Số đầu năm,1.433.570,1.274.560,"112,50",1433570.0,1274560.0,112.5
Bảo Việt Nhân thọ,Bảo Việt Nhân thọ,Bảo Việt Nhân thọ,Bảo Việt Nhân thọ,Bảo Việt Nhân thọ,Bảo Việt Nhân thọ,,,
Số cuối năm,Bảo Việt Nhân thọ > Số cuối năm,Số cuối năm,2.508.994,2.122.324,118,2508994.0,2122324.0,118.0
Số đầu năm,Bảo Việt Nhân thọ > Số đầu năm,Số đầu năm,1.981.629,1.643.504,121,1981629.0,1643504.0,121.0
