row_label_raw,row_label_full,col_0,Năm nayVND,Năm trướcVND,numeric__Năm nayVND,numeric__Năm trướcVND
Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,1.398.784.913.549,1.460.716.835.632,1398784913549.0,1460716835632.0
Các điều chỉnh lợi nhuận theo kế toán,Các điều chỉnh lợi nhuận theo kế toán,Các điều chỉnh lợi nhuận theo kế toán,Các điều chỉnh lợi nhuận theo kế toán,Các điều chỉnh lợi nhuận theo kế toán,,
Các khoản điều chỉnh tăng,Các điều chỉnh lợi nhuận theo kế toán > Các khoản điều chỉnh tăng,Các khoản điều chỉnh tăng,169.807.497.167,151.109.773.893,169807497167.0,151109773893.0
- Chênh lệch tạm thời chi phí dự phòng tài chính,Các điều chỉnh lợi nhuận theo kế toán > - Chênh lệch tạm thời chi phí dự phòng tài chính,- Chênh lệch tạm thời chi phí dự phòng tài chính,94.950.463.297,94.950.463.300,94950463297.0,94950463300.0
- Hoa hồng dự trả ước tính năm nay,Các điều chỉnh lợi nhuận theo kế toán > - Hoa hồng dự trả ước tính năm nay,- Hoa hồng dự trả ước tính năm nay,36.881.197.086,26.660.978.769,36881197086.0,26660978769.0
- Hoàn nhập lãi do đánh giá chênh lệch tỷ giá năm trước,Các điều chỉnh lợi nhuận theo kế toán > - Hoàn nhập lãi do đánh giá chênh lệch tỷ giá năm trước,- Hoàn nhập lãi do đánh giá chênh lệch tỷ giá năm trước,24.757.485.100,24.039.481.573,24757485100.0,24039481573.0
- Lỗ chênh lệch tỷ giá do đánh giá chênh lệch tỷ giá cuối năm,Các điều chỉnh lợi nhuận theo kế toán > - Lỗ chênh lệch tỷ giá do đánh giá chênh lệch tỷ giá cuối năm,- Lỗ chênh lệch tỷ giá do đánh giá chênh lệch tỷ giá cuối năm,3.480.659.240,-,3480659240.0,
- Chi phí không hợp lệ cho mục đích tính thuế,Các điều chỉnh lợi nhuận theo kế toán > - Chi phí không hợp lệ cho mục đích tính thuế,- Chi phí không hợp lệ cho mục đích tính thuế,9.737.692.444,5.458.850.251,9737692444.0,5458850251.0
Các khoản điều chỉnh giảm,Các điều chỉnh lợi nhuận theo kế toán > Các khoản điều chỉnh giảm,Các khoản điều chỉnh giảm,(133.210.386.822),(160.501.676.196),-133210386822.0,-160501676196.0
"- Thu nhập không chịu thuế từ cổ tức, lợi nhuận được chia","Các điều chỉnh lợi nhuận theo kế toán > - Thu nhập không chịu thuế từ cổ tức, lợi nhuận được chia","- Thu nhập không chịu thuế từ cổ tức, lợi nhuận được chia",(83.736.456.989),(88.908.585.623),-83736456989.0,-88908585623.0
- Hoàn nhập chi phí hoa hồng ước tính năm trước,Các điều chỉnh lợi nhuận theo kế toán > - Hoàn nhập chi phí hoa hồng ước tính năm trước,- Hoàn nhập chi phí hoa hồng ước tính năm trước,(26.660.978.769),(34.902.976.098),-26660978769.0,-34902976098.0
- Hoàn nhập lỗ chênh lệch tỷ giá do đánh giá chênh lệch tỷ giá năm trước,Các điều chỉnh lợi nhuận theo kế toán > - Hoàn nhập lỗ chênh lệch tỷ giá do đánh giá chênh lệch tỷ giá năm trước,- Hoàn nhập lỗ chênh lệch tỷ giá do đánh giá chênh lệch tỷ giá năm trước,-,(2.300.285.736),,-2300285736.0
- Lãi chênh lệch tỷ giá do đánh giá chênh lệch tỷ giá cuối năm,Các điều chỉnh lợi nhuận theo kế toán > - Lãi chênh lệch tỷ giá do đánh giá chênh lệch tỷ giá cuối năm,- Lãi chênh lệch tỷ giá do đánh giá chênh lệch tỷ giá cuối năm,-,(24.759.070.358),,-24759070358.0
- Hoàn nhập chi phí chưa được khấu trừ năm trước,Các điều chỉnh lợi nhuận theo kế toán > - Hoàn nhập chi phí chưa được khấu trừ năm trước,- Hoàn nhập chi phí chưa được khấu trừ năm trước,(22.812.951.064),(9.630.758.381),-22812951064.0,-9630758381.0
Các khoản không chịu thuế phát sinh từ các bút toán điều chỉnh hợp nhất,Các điều chỉnh lợi nhuận theo kế toán > Các khoản không chịu thuế phát sinh từ các bút toán điều chỉnh hợp nhất,Các khoản không chịu thuế phát sinh từ các bút toán điều chỉnh hợp nhất,(95.046.146.630),(85.120.361.565),-95046146630.0,-85120361565.0
Chuyển lỗ từ năm trước,Các điều chỉnh lợi nhuận theo kế toán > Chuyển lỗ từ năm trước,Chuyển lỗ từ năm trước,(748.379.933),(86.129.428.496),-748379933.0,-86129428496.0
Các khoản không chịu thuế,Các điều chỉnh lợi nhuận theo kế toán > Các khoản không chịu thuế,Các khoản không chịu thuế,(45.763.199.710),(9.845.669.322),-45763199710.0,-9845669322.0
Tổng điều chỉnh đối với lợi nhuận trước thuế,Các điều chỉnh lợi nhuận theo kế toán > Tổng điều chỉnh đối với lợi nhuận trước thuế,Tổng điều chỉnh đối với lợi nhuận trước thuế,(104.960.615.928),(190.487.361.686),-104960615928.0,-190487361686.0
"Thu nhập chịu thuế (""TNCT"") ước tính","Các điều chỉnh lợi nhuận theo kế toán > Thu nhập chịu thuế (""TNCT"") ước tính","Thu nhập chịu thuế (""TNCT"") ước tính",1.293.824.297.621,1.270.229.473.946,1293824297621.0,1270229473946.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
- TNCT chịu thuế suất 22%,Trong đó: > - TNCT chịu thuế suất 22%,- TNCT chịu thuế suất 22%,-,1.251.039.907.818,,1251039907818.0
- TNCT chịu thuế suất 20%,Trong đó: > - TNCT chịu thuế suất 20%,- TNCT chịu thuế suất 20%,1.293.824.297.621,19.189.566.128,1293824297621.0,19189566128.0
Thuế TNDN hiện hành ước tính,Trong đó: > Thuế TNDN hiện hành ước tính,Thuế TNDN hiện hành ước tính,258.764.859.524,279.066.692.946,258764859524.0,279066692946.0
Điều chỉnh số thuế phải nộp của các kỳ trước theo quyết định của cơ quan thuế,Trong đó: > Điều chỉnh số thuế phải nộp của các kỳ trước theo quyết định của cơ quan thuế,Điều chỉnh số thuế phải nộp của các kỳ trước theo quyết định của cơ quan thuế,-,13.619.434.924,,13619434924.0
Thuế TNDN phải trả ước tính trong năm,Trong đó: > Thuế TNDN phải trả ước tính trong năm,Thuế TNDN phải trả ước tính trong năm,258.764.859.524,292.686.127.870,258764859524.0,292686127870.0
Thuế TNDN phải trả đầu năm,Trong đó: > Thuế TNDN phải trả đầu năm,Thuế TNDN phải trả đầu năm,52.534.450.608,34.680.471.259,52534450608.0,34680471259.0
Điều chỉnh số thuế phải nộp của các kỳ trước theo quyết định của cơ quan thuế,Trong đó: > Điều chỉnh số thuế phải nộp của các kỳ trước theo quyết định của cơ quan thuế,Điều chỉnh số thuế phải nộp của các kỳ trước theo quyết định của cơ quan thuế,-,59.937.736,,59937736.0
Thuế TNDN đã trả trong năm,Trong đó: > Thuế TNDN đã trả trong năm,Thuế TNDN đã trả trong năm,(340.807.252.113),(274.892.086.257),-340807252113.0,-274892086257.0
Thuế TNDN phải trả cuối năm,Trong đó: > Thuế TNDN phải trả cuối năm,Thuế TNDN phải trả cuối năm,(29.507.941.981),52.534.450.608,-29507941981.0,52534450608.0
