row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
31,31,31,Chi khác hoạt động kinh doanh bảo hiểm (31 = 32 + 38 + 39),,(4.232.776.274.049),(3.470.111.005.347),,,-4232776274049.0,-3470111005347.0
32,32,32,Chi khác hoạt động bảo hiểm gốc (32 = 33 + 34 + 35 + 36 + 37),,(4.207.185.385.576),(3.391.262.935.375),,,-4207185385576.0,-3391262935375.0
33,33,33,Chi hoa hồng,,(1.962.077.048.011),(1.590.676.319.790),,,-1962077048011.0,-1590676319790.0
34,34,34,Chi để phòng hạn chế tổn thất,,(75.700.952.436),(77.851.626.985),,,-75700952436.0,-77851626985.0
35,35,35,"Chi giám định, chi đánh giá rủi ro đối tượng được bảo hiểm, chi khác",,(96.585.660.462),(283.349.127.698),,,-96585660462.0,-283349127698.0
36,36,36,Chi phí bán hàng,,(902.386.994.302),(603.548.774.126),,,-902386994302.0,-603548774126.0
37,37,37,Chi khác hoạt động kinh doanh bảo hiểm,,(1.170.434.730.365),(835.837.086.776),,,-1170434730365.0,-835837086776.0
38,38,38,Chi nhận tái bảo hiểm khác,,(3.201.454.297),(76.733.945.577),,,-3201454297.0,-76733945577.0
39,39,39,Chi nhượng tái bảo hiểm khác,,(22.389.434.176),(2.114.124.395),,,-22389434176.0,-2114124395.0
40,40,40,Tổng chi trực tiếp hoạt động kinh doanh bảo hiểm (40 = 28 + 29 + 30 + 31),,(18.609.045.110.929),(14.959.638.679.908),,,-18609045110929.0,-14959638679908.0
41,41,41,Lợi nhuận gộp hoạt động kinh doanh bảo hiểm (41 = 15 + 40),,400.423.234.582,355.668.429.449,,,400423234582.0,355668429449.0
42.1,42.1,42.1,Doanh thu hoạt động khác,,297.970.974.822,380.720.387.095,,,297970974822.0,380720387095.0
42.2,42.2,42.2,Chi phí hoạt động khác,,(270.478.765.106),(333.000.023.678),,,-270478765106.0,-333000023678.0
42,42,42,Thu nhập thuần từ các hoạt động khác (42 = 42.1 + 42.2),28,27.492.209.716,47.720.363.417,,28.0,27492209716.0,47720363417.0
43,43,43,Chi phí quản lý doanh nghiệp (43 = 43.1 + 43.2),29,(2.628.432.875.224),(1.990.582.460.875),,29.0,-2628432875224.0,-1990582460875.0
43.1,43.1,43.1,Chi phí quản lý doanh nghiệp liên quan trực tiếp đến hoạt động bảo hiểm,,(2.222.170.886.326),(1.642.896.766.177),,,-2222170886326.0,-1642896766177.0
43.2,43.2,43.2,Chi phí quản lý doanh nghiệp liên quan đến các hoạt động khác,,(406.261.988.898),(347.685.694.698),,,-406261988898.0,-347685694698.0
44,44,44,Lỗ thuần hoạt động kinh doanh bảo hiểm (44 = 41 + 43.1),,(1.821.747.651.744),(1.287.228.336.728),,,-1821747651744.0,-1287228336728.0
44,44,44,Trong đó: - Lỗ thuần từ hoạt động bảo hiểm nhân thọ - Lãi thuần từ hoạt động bảo hiểm phi nhân thọ,,(1.913.472.859.756),(1.378.174.598.972),,,-1913472859756.0,-1378174598972.0
44,44,44,Trong đó: - Lỗ thuần từ hoạt động bảo hiểm nhân thọ - Lãi thuần từ hoạt động bảo hiểm phi nhân thọ,,91.725.208.012,90.946.262.244,,,91725208012.0,90946262244.0
45,45,45,Lỗ thuần từ các hoạt động khác (45 = 42 + 43.2),,(378.769.779.182),(299.965.331.281),,,-378769779182.0,-299965331281.0
46.1,46.1,46.1,Doanh thu hoạt động tài chính,30.1,4.627.972.875.906,3.792.751.239.962,,301.0,4627972875906.0,3792751239962.0
46.2,46.2,46.2,Chi phí hoạt động tài chính,30.2,(1.124.009.912.309),(843.014.249.921),,302.0,-1124009912309.0,-843014249921.0
46,46,46,Lợi nhuận hoạt động tài chính (46 = 46.1 + 46.2),,3.503.962.963.597,2.949.736.990.041,,,3503962963597.0,2949736990041.0
47.1,47.1,47.1,Thu nhập hoạt động khác,,10.088.299.889,9.722.047.264,,,10088299889.0,9722047264.0
47.2,47.2,47.2,Chi phí hoạt động khác,,(4.126.469.198),(4.754.363.380),,,-4126469198.0,-4754363380.0
47,47,47,Lợi nhuận từ hoạt động khác (47 = 47.1 + 47.2),31,5.961.830.691,4.967.683.884,,31.0,5961830691.0,4967683884.0
