row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,31/12/2016 VND,1/1/2016 VND,numeric__Mã số,numeric__Thuyết minh,numeric__31/12/2016 VND,numeric__1/1/2016 VND
NGUỒN VỐN,NGUỒN VỐN,NGUỒN VỐN,NGUỒN VỐN,NGUỒN VỐN,NGUỒN VỐN,NGUỒN VỐN,,,,
NỘ PHẢI TRẢ (300 = 310 + 330),NGUỒN VỐN > NỘ PHẢI TRẢ (300 = 310 + 330),NỘ PHẢI TRẢ (300 = 310 + 330),300,,4.866.298.089.785,1.748.247.685.550,300.0,,4866298089785.0,1748247685550.0
Nợ ngắn hạn,NGUỒN VỐN > Nợ ngắn hạn,Nợ ngắn hạn,310,,2.036.316.174.321,1.066.035.725.627,310.0,,2036316174321.0,1066035725627.0
Phải trả người bán ngắn hạn,NGUỒN VỐN > Phải trả người bán ngắn hạn,Phải trả người bán ngắn hạn,311,20,335.589.174.890,293.247.052.329,311.0,20.0,335589174890.0,293247052329.0
Người mua trả tiền trước ngắn hạn,NGUỒN VỐN > Người mua trả tiền trước ngắn hạn,Người mua trả tiền trước ngắn hạn,312,21,875.642.925.088,367.312.511.994,312.0,21.0,875642925088.0,367312511994.0
Thuế và các khoản phải nộp Nhà nước,NGUỒN VỐN > Thuế và các khoản phải nộp Nhà nước,Thuế và các khoản phải nộp Nhà nước,313,22(b),100.063.670.154,17.786.872.461,313.0,,100063670154.0,17786872461.0
Phải trả người lao động,NGUỒN VỐN > Phải trả người lao động,Phải trả người lao động,314,,31.342.002.261,30.818.970.532,314.0,,31342002261.0,30818970532.0
Chi phí phải trả ngắn hạn,NGUỒN VỐN > Chi phí phải trả ngắn hạn,Chi phí phải trả ngắn hạn,315,23,258.644.060.938,174.633.946.443,315.0,23.0,258644060938.0,174633946443.0
Doanh thu chưa thực hiện ngắn hạn,NGUỒN VỐN > Doanh thu chưa thực hiện ngắn hạn,Doanh thu chưa thực hiện ngắn hạn,318,,1.346.540.832,-,318.0,,1346540832.0,
Phải trả ngắn hạn khác,NGUỒN VỐN > Phải trả ngắn hạn khác,Phải trả ngắn hạn khác,319,24,81.148.856.119,52.687.670.287,319.0,24.0,81148856119.0,52687670287.0
Vay ngắn hạn,NGUỒN VỐN > Vay ngắn hạn,Vay ngắn hạn,320,25(a),349.348.127.299,126.304.798.969,320.0,,349348127299.0,126304798969.0
Dự phòng phải trả ngắn hạn,NGUỒN VỐN > Dự phòng phải trả ngắn hạn,Dự phòng phải trả ngắn hạn,321,,413.818.687,846.886.819,321.0,,413818687.0,846886819.0
"Quỹ khen thưởng, phúc lợi","NGUỒN VỐN > Quỹ khen thưởng, phúc lợi","Quỹ khen thưởng, phúc lợi",322,,2.776.998.053,2.397.015.793,322.0,,2776998053.0,2397015793.0
Nợ dài hạn,NGUỒN VỐN > Nợ dài hạn,Nợ dài hạn,330,,2.829.981.915.464,682.211.959.923,330.0,,2829981915464.0,682211959923.0
Người mua trả tiền trước dài hạn,NGUỒN VỐN > Người mua trả tiền trước dài hạn,Người mua trả tiền trước dài hạn,332,,570.444.133.533,-,332.0,,570444133533.0,
Phải trả dài hạn khác,NGUỒN VỐN > Phải trả dài hạn khác,Phải trả dài hạn khác,337,,1.016.190.286,106.310.496,337.0,,1016190286.0,106310496.0
Vay dài hạn,NGUỒN VỐN > Vay dài hạn,Vay dài hạn,338,25(b),2.249.971.458.981,674.955.821.621,338.0,,2249971458981.0,674955821621.0
Dự phòng phải trả dài hạn,NGUỒN VỐN > Dự phòng phải trả dài hạn,Dự phòng phải trả dài hạn,342,,5.312.132.664,3.911.827.806,342.0,,5312132664.0,3911827806.0
Quỹ phát triển khoa học và công nghệ,NGUỒN VỐN > Quỹ phát triển khoa học và công nghệ,Quỹ phát triển khoa học và công nghệ,343,,3.238.000.000,3.238.000.000,343.0,,3238000000.0,3238000000.0
