row_label_raw,row_label_full,col_0,1/1/2016 VND,Số phải nộp trong năm VND,Số đã nộp trong năm VND,31/12/2016 VND,numeric__1/1/2016 VND,numeric__Số phải nộp trong năm VND,numeric__Số đã nộp trong năm VND,numeric__31/12/2016 VND
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,4.616.619.515,(1.981.259.572),4.473.396.045,7.108.755.988,4616619515.0,-1981259572.0,4473396045.0,7108755988.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,1.885.237,(42.392.964),40.507.727,-,1885237.0,-42392964.0,40507727.0,
Thuế khác,Thuế khác,Thuế khác,396.261.461,(151.966.571),24.910.344,269.205.234,396261461.0,-151966571.0,24910344.0,269205234.0
,,,5.014.766.213,(2.175.619.107),4.538.814.116,7.377.961.222,5014766213.0,-2175619107.0,4538814116.0,7377961222.0
