row_label_raw,row_label_full,col_0,2016VND,2015VNDĐã điều chỉnh lại,numeric__2016VND,numeric__2015VNDĐã điều chỉnh lại
Lợi nhuận thuần thuộc về các cổ đông phổ thôngPhân bổ vào quỹ khen thưởng phúc lợi (*)Số lượng bình quân gia quyền của cổ phiếu phổ thônglưu hành trong năm,Lợi nhuận thuần thuộc về các cổ đông phổ thôngPhân bổ vào quỹ khen thưởng phúc lợi (*)Số lượng bình quân gia quyền của cổ phiếu phổ thônglưu hành trong năm,Lợi nhuận thuần thuộc về các cổ đông phổ thôngPhân bổ vào quỹ khen thưởng phúc lợi (*)Số lượng bình quân gia quyền của cổ phiếu phổ thônglưu hành trong năm,235.569.824.463-75.760.084,123.458.764.551--75.315.684,,
Lãi cơ bản trên cổ phiếu,Lợi nhuận thuần thuộc về các cổ đông phổ thôngPhân bổ vào quỹ khen thưởng phúc lợi (*)Số lượng bình quân gia quyền của cổ phiếu phổ thônglưu hành trong năm > Lãi cơ bản trên cổ phiếu,Lãi cơ bản trên cổ phiếu,3.109,1.639,3109.0,1639.0
