row_label_raw,row_label_full,col_0,Giá gốc và số có khả năng trả nợ,Giá gốc và số có khả năng trả nợ_1,numeric__Giá gốc và số có khả năng trả nợ,numeric__Giá gốc và số có khả năng trả nợ_1
,,,31/12/2016VND,1/1/2016VND,,
Công ty TNHH Minh Nhật Duy,Công ty TNHH Minh Nhật Duy,Công ty TNHH Minh Nhật Duy,18.108.425.640,11.821.757.000,18108425640.0,11821757000.0
Công ty CP Đạt Phương,Công ty CP Đạt Phương,Công ty CP Đạt Phương,5.229.657.769,-,5229657769.0,
Công ty CP Austdoor Miền Bắc,Công ty CP Austdoor Miền Bắc,Công ty CP Austdoor Miền Bắc,-,7.480.462.209,,7480462209.0
Công ty CP Sông Đà 10,Công ty CP Sông Đà 10,Công ty CP Sông Đà 10,13.100.934.833,-,13100934833.0,
Khác,Khác,Khác,299.150.156.648,273.944.833.120,299150156648.0,273944833120.0
,,,335.589.174.890,293.247.052.329,335589174890.0,293247052329.0
