row_label_raw,row_label_full,col_0,2016VND,2015VND,numeric__2016VND,numeric__2015VND
Tổng doanh thu:,Tổng doanh thu:,Tổng doanh thu:,Tổng doanh thu:,Tổng doanh thu:,,
Doanh thu kinh doanh bất động sản,Tổng doanh thu: > Doanh thu kinh doanh bất động sản,Doanh thu kinh doanh bất động sản,1.073.601.810.393,617.751.255.735,1073601810393.0,617751255735.0
Doanh thu hợp đồng xây dựng,Tổng doanh thu: > Doanh thu hợp đồng xây dựng,Doanh thu hợp đồng xây dựng,632.316.956.851,794.695.612.653,632316956851.0,794695612653.0
Doanh thu cung cấp dịch vụ,Tổng doanh thu: > Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,45.633.185.921,25.116.909.099,45633185921.0,25116909099.0
Doanh thu cho thuê bất động sản đầu tư,Tổng doanh thu: > Doanh thu cho thuê bất động sản đầu tư,Doanh thu cho thuê bất động sản đầu tư,43.979.300.914,49.327.433.199,43979300914.0,49327433199.0
Doanh thu từ thủy điện,Tổng doanh thu: > Doanh thu từ thủy điện,Doanh thu từ thủy điện,193.811.618.679,-,193811618679.0,
Doanh thu khác,Tổng doanh thu: > Doanh thu khác,Doanh thu khác,734.484.658,1.450.290.909,734484658.0,1450290909.0
,,,1.990.077.357.416,1.488.341.501.595,1990077357416.0,1488341501595.0
Trừ đi các khoản giảm trừ doanh thu:,Trừ đi các khoản giảm trừ doanh thu:,Trừ đi các khoản giảm trừ doanh thu:,Trừ đi các khoản giảm trừ doanh thu:,Trừ đi các khoản giảm trừ doanh thu:,,
Giảm giá hàng bán,Trừ đi các khoản giảm trừ doanh thu: > Giảm giá hàng bán,Giảm giá hàng bán,(1.409.302.909),(8.414.257.188),-1409302909.0,-8414257188.0
Chiết khấu thương mại,Trừ đi các khoản giảm trừ doanh thu: > Chiết khấu thương mại,Chiết khấu thương mại,(174.225.925),-,-174225925.0,
,,,(1.583.528.834),(8.414.257.188),-1583528834.0,-8414257188.0
Doanh thu thuần,Trừ đi các khoản giảm trừ doanh thu: > Doanh thu thuần,Doanh thu thuần,1.988.493.828.582,1.479.927.244.407,1988493828582.0,1479927244407.0
