row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,31/12/2016 VND,1/1/2016 VND,numeric__Mã số,numeric__Thuyết minh,numeric__31/12/2016 VND,numeric__1/1/2016 VND
TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,,,,
Tài sản ngắn hạn\( (100 = 110 + 120 + 130 + 140 + 150) \),TÀI SẢN > Tài sản ngắn hạn\( (100 = 110 + 120 + 130 + 140 + 150) \),Tài sản ngắn hạn\( (100 = 110 + 120 + 130 + 140 + 150) \),100,,4.146.750.354.168,2.240.348.573.447,100.0,,4146750354168.0,2240348573447.0
Tiền và các khoản tương đương tiền,TÀI SẢN > Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,110,6,627.094.413.681,695.367.012.660,110.0,6.0,627094413681.0,695367012660.0
Tiền,TÀI SẢN > Tiền,Tiền,111,,213.510.352.134,385.170.319.503,111.0,,213510352134.0,385170319503.0
Các khoản tương đương tiền,TÀI SẢN > Các khoản tương đương tiền,Các khoản tương đương tiền,112,,413.584.061.547,310.196.693.157,112.0,,413584061547.0,310196693157.0
Đầu tư tài chính ngắn hạn,TÀI SẢN > Đầu tư tài chính ngắn hạn,Đầu tư tài chính ngắn hạn,120,,55.183.230.285,61.193.299.064,120.0,,55183230285.0,61193299064.0
Chứng khoán kinh doanh,TÀI SẢN > Chứng khoán kinh doanh,Chứng khoán kinh doanh,121,7(a),3.422.062.749,3.422.062.749,121.0,,3422062749.0,3422062749.0
Đầu tư nằm giữ đến ngày đáo hạn,TÀI SẢN > Đầu tư nằm giữ đến ngày đáo hạn,Đầu tư nằm giữ đến ngày đáo hạn,123,7(b),51.761.167.536,57.771.236.315,123.0,,51761167536.0,57771236315.0
Các khoản phải thu ngắn hạn,TÀI SẢN > Các khoản phải thu ngắn hạn,Các khoản phải thu ngắn hạn,130,,1.009.260.758.041,461.737.347.654,130.0,,1009260758041.0,461737347654.0
Phải thu ngắn hạn của khách hàng,TÀI SẢN > Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,131,8,436.472.484.196,318.577.599.215,131.0,8.0,436472484196.0,318577599215.0
Trả trước cho người bán ngắn hạn,TÀI SẢN > Trả trước cho người bán ngắn hạn,Trả trước cho người bán ngắn hạn,132,9,296.750.990.249,46.936.337.504,132.0,9.0,296750990249.0,46936337504.0
Phải thu về cho vay ngắn hạn,TÀI SẢN > Phải thu về cho vay ngắn hạn,Phải thu về cho vay ngắn hạn,135,10(a),162.370.257.099,-,135.0,,162370257099.0,
Phải thu ngắn hạn khác,TÀI SẢN > Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,136,11,122.259.465.777,105.039.354.415,136.0,11.0,122259465777.0,105039354415.0
Dự phòng các khoản phải thu ngắn hạn khó đòi,TÀI SẢN > Dự phòng các khoản phải thu ngắn hạn khó đòi,Dự phòng các khoản phải thu ngắn hạn khó đòi,137,12,(8.618.765.680),(8.842.269.880),137.0,12.0,-8618765680.0,-8842269880.0
Tài sản thiếu chờ xử lý,TÀI SẢN > Tài sản thiếu chờ xử lý,Tài sản thiếu chờ xử lý,139,,26.326.400,26.326.400,139.0,,26326400.0,26326400.0
Hàng tồn kho,TÀI SẢN > Hàng tồn kho,Hàng tồn kho,140,13,2.391.265.175.002,985.022.727.787,140.0,13.0,2391265175002.0,985022727787.0
Hàng tồn kho,TÀI SẢN > Hàng tồn kho,Hàng tồn kho,141,,2.391.265.175.002,985.149.276.606,141.0,,2391265175002.0,985149276606.0
Dự phòng giảm giá hàng tồn kho,TÀI SẢN > Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,149,,-,(126.548.819),149.0,,,-126548819.0
Tài sản ngắn hạn khác,TÀI SẢN > Tài sản ngắn hạn khác,Tài sản ngắn hạn khác,150,,63.946.777.159,37.028.186.282,150.0,,63946777159.0,37028186282.0
Chi phí trả trước ngắn hạn,TÀI SẢN > Chi phí trả trước ngắn hạn,Chi phí trả trước ngắn hạn,151,,1.270.107.696,774.307.552,151.0,,1270107696.0,774307552.0
Thuế giá trị gia tăng được khấu trừ,TÀI SẢN > Thuế giá trị gia tăng được khấu trừ,Thuế giá trị gia tăng được khấu trừ,152,,55.015.041.279,30.741.029.155,152.0,,55015041279.0,30741029155.0
Thuế và các khoản khác phải thu Nhà nước,TÀI SẢN > Thuế và các khoản khác phải thu Nhà nước,Thuế và các khoản khác phải thu Nhà nước,153,22(a),7.377.961.222,5.014.766.213,153.0,,7377961222.0,5014766213.0
Tài sản ngắn hạn khác,TÀI SẢN > Tài sản ngắn hạn khác,Tài sản ngắn hạn khác,155,,283.666.962,498.083.362,155.0,,283666962.0,498083362.0
