row_label_raw,row_label_full,31/12/2016,Dưới 1 nămVND,Từ 1-5 nămVND,TổngVND,numeric__Dưới 1 nămVND,numeric__Từ 1-5 nămVND,numeric__TổngVND
Các khoản vay,Các khoản vay,Các khoản vay,301.508.696.730,4.278.233.378.817,4.579.742.075.547,301508696730.0,4278233378817.0,4579742075547.0
Phải trả người bán và phải trả khác,Phải trả người bán và phải trả khác,Phải trả người bán và phải trả khác,926.490.397.346,967.261.857.290,1.893.752.254.636,926490397346.0,967261857290.0,1893752254636.0
Chi phí phải trả,Chi phí phải trả,Chi phí phải trả,40.444.232.127,-,40.444.232.127,40444232127.0,,40444232127.0
01/01/2016,01/01/2016,01/01/2016,Dưới 1 nămVND,Từ 1-5 nămVND,TổngVND,,,
Các khoản vay,01/01/2016 > Các khoản vay,Các khoản vay,129.460.545.030,3.579.614.827.726,3.709.075.372.756,129460545030.0,3579614827726.0,3709075372756.0
Phải trả người bán và phải trả khác,01/01/2016 > Phải trả người bán và phải trả khác,Phải trả người bán và phải trả khác,245.877.733.902,1.041.245.042.741,1.287.122.776.643,245877733902.0,1041245042741.0,1287122776643.0
Chi phí phải trả,01/01/2016 > Chi phí phải trả,Chi phí phải trả,97.852.658.543,-,97.852.658.543,97852658543.0,,97852658543.0
