row_label_raw,row_label_full,col_0,31/12/2016VND,01/01/2016VND,numeric__31/12/2016VND,numeric__01/01/2016VND
"Đầu tư vào Công ty liên doanh, liên kết","Đầu tư vào Công ty liên doanh, liên kết","Đầu tư vào Công ty liên doanh, liên kết",314.276.167.622,315.691.249.053,314276167622.0,315691249053.0
Tổng Công ty Thăng Long - CTCP,Tổng Công ty Thăng Long - CTCP,Tổng Công ty Thăng Long - CTCP,228.722.156.268,229.982.998.814,228722156268.0,229982998814.0
Công ty TNHH BOT Hùng Thắng-Phú Thọ,Công ty TNHH BOT Hùng Thắng-Phú Thọ,Công ty TNHH BOT Hùng Thắng-Phú Thọ,69.000.000.000,69.000.000.000,69000000000.0,69000000000.0
Công ty CP Bất động sản Thái An,Công ty CP Bất động sản Thái An,Công ty CP Bất động sản Thái An,13.309.915.911,13.463.627.845,13309915911.0,13463627845.0
Công ty CP Tasco Thăng Long,Công ty CP Tasco Thăng Long,Công ty CP Tasco Thăng Long,1.784.098.341,1.784.098.341,1784098341.0,1784098341.0
Công ty CP D - Tech,Công ty CP D - Tech,Công ty CP D - Tech,1.459.997.102,1.460.524.053,1459997102.0,1460524053.0
Đầu tư vào đơn vị khác,Đầu tư vào đơn vị khác,Đầu tư vào đơn vị khác,6.130.000.000,6.130.000.000,6130000000.0,6130000000.0
Công ty CP ĐT PT Nhà và Đô thị HUD8,Công ty CP ĐT PT Nhà và Đô thị HUD8,Công ty CP ĐT PT Nhà và Đô thị HUD8,4.500.000.000,4.500.000.000,4500000000.0,4500000000.0
Công ty CP Cotabig,Công ty CP Cotabig,Công ty CP Cotabig,300.000.000,300.000.000,300000000.0,300000000.0
Công ty Cổ phần TIC,Công ty Cổ phần TIC,Công ty Cổ phần TIC,1.330.000.000,1.330.000.000,1330000000.0,1330000000.0
Tổng,Tổng,Tổng,320.406.167.622,321.821.249.053,320406167622.0,321821249053.0
