row_label_raw,row_label_full,Giá trị còn lại của tài sản,Năm 2016VND > 74.183.546,Năm 2015VND > 121.360.229,numeric__Năm 2016VND > 74.183.546,numeric__Năm 2015VND > 121.360.229
Chi phí khác,Chi phí khác,Chi phí khác,1.646.380.622,2.270.012.843,1646380622.0,2270012843.0
Tổng,Tổng,Tổng,1.720.564.168,2.391.373.072,1720564168.0,2391373072.0
