row_label_raw,row_label_full,Thuế giá trị gia tăng,Số đầu nămTriệu đồng > (9.368),Phát sinh trong năm > Số phải nộpTriệu đồng > 125.263,Phát sinh trong năm > Số đã nộpTriệu đồng > (118.667),Số cuối nămTriệu đồng > (2.772),numeric__Số đầu nămTriệu đồng > (9.368),numeric__Phát sinh trong năm > Số phải nộpTriệu đồng > 125.263,numeric__Phát sinh trong năm > Số đã nộpTriệu đồng > (118.667),numeric__Số cuối nămTriệu đồng > (2.772)
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,5.512,115.060,(136.303),(15.731),5512.0,115060.0,-136303.0,-15731.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,6.143,88.657,(87.617),7.183,6143.0,88657.0,-87617.0,7183.0
,,,2.287,328.980,(342.587),(11.320),2287.0,328980.0,-342587.0,-11320.0
Trong đó:- Phải thu,Trong đó:- Phải thu,Trong đó:- Phải thu,(9.368),,,(18.503),-9368.0,,,-18503.0
- Phải trả,- Phải trả,- Phải trả,11.655,,,7.183,11655.0,,,7183.0
