row_label_raw,row_label_full,col_0,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
Phải thu giao dịch thể,Phải thu giao dịch thể,Phải thu giao dịch thể,418.400,416.064,418400.0,416064.0
Phải thu nghiệp vụ liên quan LC UPAS,Phải thu nghiệp vụ liên quan LC UPAS,Phải thu nghiệp vụ liên quan LC UPAS,253.634,1.894.749,253634.0,1894749.0
"Đặt cọc, ký quỹ, thế chấp, cầm cố (i)","Đặt cọc, ký quỹ, thế chấp, cầm cố (i)","Đặt cọc, ký quỹ, thế chấp, cầm cố (i)",212.372,213.944,212372.0,213944.0
Tạm ứng hoạt động nghiệp vụ,Tạm ứng hoạt động nghiệp vụ,Tạm ứng hoạt động nghiệp vụ,153.157,127.100,153157.0,127100.0
Phải thu cổ tức ABBA - công ty con,Phải thu cổ tức ABBA - công ty con,Phải thu cổ tức ABBA - công ty con,122.256,117.212,122256.0,117212.0
Phải thu từ nghiệp vụ bán nợ (ii),Phải thu từ nghiệp vụ bán nợ (ii),Phải thu từ nghiệp vụ bán nợ (ii),58.797,87.447,58797.0,87447.0
Tạm ứng chỉ phí hoạt động cho đối tác,Tạm ứng chỉ phí hoạt động cho đối tác,Tạm ứng chỉ phí hoạt động cho đối tác,49.119,79.425,49119.0,79425.0
Mua sắm tài sản cố định,Mua sắm tài sản cố định,Mua sắm tài sản cố định,48.836,10.433,48836.0,10433.0
Phải thu bán chứng khoán (iii),Phải thu bán chứng khoán (iii),Phải thu bán chứng khoán (iii),36.020,36.228,36020.0,36228.0
Tài sản thiếu chờ xử lý,Tài sản thiếu chờ xử lý,Tài sản thiếu chờ xử lý,15.913,16.049,15913.0,16049.0
Thuế TNDN nộp thừa,Thuế TNDN nộp thừa,Thuế TNDN nộp thừa,15.731,-,15731.0,
Phải thu Công ty Cổ phần Đầu tư Bất động sảnAn Bình (iv),Phải thu Công ty Cổ phần Đầu tư Bất động sảnAn Bình (iv),Phải thu Công ty Cổ phần Đầu tư Bất động sảnAn Bình (iv),13.245,13.245,13245.0,13245.0
Phải thu tiền đặt cọc quyền mua cổ phần Công tyCổ phần Dược phẩm Viễn Đông (DVD) (v),Phải thu tiền đặt cọc quyền mua cổ phần Công tyCổ phần Dược phẩm Viễn Đông (DVD) (v),Phải thu tiền đặt cọc quyền mua cổ phần Công tyCổ phần Dược phẩm Viễn Đông (DVD) (v),5.225,5.225,5225.0,5225.0
Phải thu liên quan đến góp vốn đầu tư -EVN Tây Nguyên,Phải thu liên quan đến góp vốn đầu tư -EVN Tây Nguyên,Phải thu liên quan đến góp vốn đầu tư -EVN Tây Nguyên,3.333,3.333,3333.0,3333.0
Thuế giá trị gia tăng đầu vào,Thuế giá trị gia tăng đầu vào,Thuế giá trị gia tăng đầu vào,2.772,9.368,2772.0,9368.0
"Phải thu giao dịch mua, bán ngoại tệ chờ xử lý","Phải thu giao dịch mua, bán ngoại tệ chờ xử lý","Phải thu giao dịch mua, bán ngoại tệ chờ xử lý",-,86.979,,86979.0
Phải thu tiền xử lý tài sản theo thi hành án,Phải thu tiền xử lý tài sản theo thi hành án,Phải thu tiền xử lý tài sản theo thi hành án,-,57.120,,57120.0
Các khoản phải thu khác,Các khoản phải thu khác,Các khoản phải thu khác,57.900,37.426,57900.0,37426.0
,,,1.466.710,3.211.347,1466710.0,3211347.0
