row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2023Cổ phiếu,Ngày 31 tháng 12năm 2022Cổ phiếu,numeric__Ngày 31 tháng 12năm 2023Cổ phiếu,numeric__Ngày 31 tháng 12năm 2022Cổ phiếu
Số lượng cổ phiếu được duyệt,Số lượng cổ phiếu được duyệt,Số lượng cổ phiếu được duyệt,1.035.036.762,940.947.082,1035036762.0,940947082.0
Số lượng cổ phiếu đã bán ra công chúng- Cổ phiếu phổ thông,Số lượng cổ phiếu đã bán ra công chúng- Cổ phiếu phổ thông,Số lượng cổ phiếu đã bán ra công chúng- Cổ phiếu phổ thông,1.035.036.7621.035.036.762,940.947.082940.947.082,1.0350367621035037e+19,9.409470829409471e+17
Số lượng cổ phiếu đang lưu hành- Cổ phiếu phổ thông,Số lượng cổ phiếu đang lưu hành- Cổ phiếu phổ thông,Số lượng cổ phiếu đang lưu hành- Cổ phiếu phổ thông,1.035.036.7621.035.036.762,940.947.082940.947.082,1.0350367621035037e+19,9.409470829409471e+17
