row_label_raw,row_label_full,Bên liên quan,Các giao dịch,Năm nayTriệu đồng,Năm trướcTriệu đồng,numeric__Các giao dịch,numeric__Năm nayTriệu đồng,numeric__Năm trướcTriệu đồng
Các bên liên quan khác,Các bên liên quan khác,Các bên liên quan khác,Các bên liên quan khác,Các bên liên quan khác,Các bên liên quan khác,,,
Hội đồng Quản trị,Hội đồng Quản trị,Hội đồng Quản trị,Nhận tiền gửi không kỳ hạnRút tiền gửi không kỳ hạnNhận tiền gửi có kỳ hạnRút tiền gửi có kỳ hạnNhận tiền gửi tiết kiệmcó kỳ hạnRút tiền gửi tiết kiệmcó kỳ hạnTrả lãi tiền gửiThủ lao và phụ cấp,163.793(153.873)--,1.051.296(1.061.323)1.421(1.495)375.145(667.905)(6.535)(40.143),,,
Ban Điều hành,Ban Điều hành,Ban Điều hành,Nhận tiền gửi không kỳ hạnRút tiền gửi không kỳ hạnNhận tiền gửi có kỳ hạnRút tiền gửi có kỳ hạnNhận tiền gửi tiết kiệmcó kỳ hạnRút tiền gửi tiết kiệmcó kỳ hạnTrả lãi tiền gửiTrả lãi phát hành giấy tờcó giáTiền lương và phụ cấp,47.557(46.425)10.709(11.902)364(5.385)(505)-(34.050),88.124(89.390)11.071(9.790)8.102(2.580)(363)(1)(27.042),,,
Ban Kiểm soát,Ban Kiểm soát,Ban Kiểm soát,Nhận tiền gửi không kỳ hạnRút tiền gửi không kỳ hạnNhận tiền gửi có kỳ hạnRút tiền gửi có kỳ hạnNhận tiền gửi tiết kiệm cókỳ hạnRút tiền gửi tiết kiệm cókỳ hạnTrả lãi tiền gửiThủ lao và phụ cấp,12.110(12.166)602(657)38(409)(502)(4.332),32.238(32.196)2.426(2.876)19.826(10.846)(151)(4.736),,,
