row_label_raw,row_label_full,col_0,Thuyết minh,Năm nay Triệu đồng,Năm trước Triệu đồng,numeric__Thuyết minh,numeric__Năm nay Triệu đồng,numeric__Năm trước Triệu đồng
LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,,,
Thu nhập lãi và các khoản thu nhập tương tự nhận được,LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Thu nhập lãi và các khoản thu nhập tương tự nhận được,Thu nhập lãi và các khoản thu nhập tương tự nhận được,,10.060.133,7.989.294,,10060133.0,7989294.0
Chi phí lãi và các chi phí tương tự đã trả,LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Chi phí lãi và các chi phí tương tự đã trả,Chi phí lãi và các chi phí tương tự đã trả,,(6.477.548),(3.870.677),,-6477548.0,-3870677.0
Thu nhập từ hoạt động dịch vụ nhận được,LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Thu nhập từ hoạt động dịch vụ nhận được,Thu nhập từ hoạt động dịch vụ nhận được,,763.623,247.889,,763623.0,247889.0
Chênh lệch số tiền thực thu từ hoạt động,Chênh lệch số tiền thực thu từ hoạt động,Chênh lệch số tiền thực thu từ hoạt động,,,,,,
"kinh doanh chứng khoán, vàng bạc, ngoại tệ","Chênh lệch số tiền thực thu từ hoạt động > kinh doanh chứng khoán, vàng bạc, ngoại tệ","kinh doanh chứng khoán, vàng bạc, ngoại tệ",,169.434,56.328,,169434.0,56328.0
Thu nhập khác,Chênh lệch số tiền thực thu từ hoạt động > Thu nhập khác,Thu nhập khác,,10.995,5.089,,10995.0,5089.0
"Tiền thu các khoản nợ đã được xử lý xoá, bù đắp bằng nguồn dự phòng rủi ro","Chênh lệch số tiền thực thu từ hoạt động > Tiền thu các khoản nợ đã được xử lý xoá, bù đắp bằng nguồn dự phòng rủi ro","Tiền thu các khoản nợ đã được xử lý xoá, bù đắp bằng nguồn dự phòng rủi ro",30,376.294,345.889,30.0,376294.0,345889.0
"Tiền chi trả cho nhân viên và hoạt động quản lý, công vụ","Chênh lệch số tiền thực thu từ hoạt động > Tiền chi trả cho nhân viên và hoạt động quản lý, công vụ","Tiền chi trả cho nhân viên và hoạt động quản lý, công vụ",,(2.185.720),(1.979.089),,-2185720.0,-1979089.0
Tiền thuế thu nhập thực nộp trong năm,Chênh lệch số tiền thực thu từ hoạt động > Tiền thuế thu nhập thực nộp trong năm,Tiền thuế thu nhập thực nộp trong năm,22,(136.303),(422.641),22.0,-136303.0,-422641.0
Lưu chuyển tiền thuần từ hoạt động kinh doanh trước những thay đổi về tài sản và nợ phải trả hoạt động,Chênh lệch số tiền thực thu từ hoạt động > Lưu chuyển tiền thuần từ hoạt động kinh doanh trước những thay đổi về tài sản và nợ phải trả hoạt động,Lưu chuyển tiền thuần từ hoạt động kinh doanh trước những thay đổi về tài sản và nợ phải trả hoạt động,,2.580.908,2.372.082,,2580908.0,2372082.0
Những thay đổi về tài sản hoạt động,Những thay đổi về tài sản hoạt động,Những thay đổi về tài sản hoạt động,,,,,,
Giảm các khoản cho vay các TCTD khác (Tăng)/giảm các khoản về kinh doanh chứng khoán,Những thay đổi về tài sản hoạt động > Giảm các khoản cho vay các TCTD khác (Tăng)/giảm các khoản về kinh doanh chứng khoán,Giảm các khoản cho vay các TCTD khác (Tăng)/giảm các khoản về kinh doanh chứng khoán,,-,4.489.794,,,4489794.0
Giảm/(tăng) các công cụ tài chính phải sinh và các tài sản tài chính khác,Những thay đổi về tài sản hoạt động > Giảm/(tăng) các công cụ tài chính phải sinh và các tài sản tài chính khác,Giảm/(tăng) các công cụ tài chính phải sinh và các tài sản tài chính khác,,(1.950.834),4.725.506,,-1950834.0,4725506.0
Tăng các khoản cho vay khách hàng,Những thay đổi về tài sản hoạt động > Tăng các khoản cho vay khách hàng,Tăng các khoản cho vay khách hàng,,440.445,(324.566),,440445.0,-324566.0
"Giảm nguồn dự phòng để xử lý rủi ro, xử lý, bù đắp tồn thất các khoản (tín dụng, chứng khoán, đầu tư dài hạn)","Những thay đổi về tài sản hoạt động > Giảm nguồn dự phòng để xử lý rủi ro, xử lý, bù đắp tồn thất các khoản (tín dụng, chứng khoán, đầu tư dài hạn)","Giảm nguồn dự phòng để xử lý rủi ro, xử lý, bù đắp tồn thất các khoản (tín dụng, chứng khoán, đầu tư dài hạn)",,(16.011.537),(13.923.419),,-16011537.0,-13923419.0
Giảm/(tăng) khác về tài sản hoạt động,Những thay đổi về tài sản hoạt động > Giảm/(tăng) khác về tài sản hoạt động,Giảm/(tăng) khác về tài sản hoạt động,,(599.842),(907.332),,-599842.0,-907332.0
Những thay đổi về nợ phải trả hoạt động,Những thay đổi về tài sản hoạt động > Những thay đổi về nợ phải trả hoạt động,Những thay đổi về nợ phải trả hoạt động,,1.395.969,(1.739.581),,1395969.0,-1739581.0
"Tăng/(giảm) các khoản tiền gửi, tiền vay các TCTD","Những thay đổi về tài sản hoạt động > Tăng/(giảm) các khoản tiền gửi, tiền vay các TCTD","Tăng/(giảm) các khoản tiền gửi, tiền vay các TCTD",,6.860.205,(5.233.763),,6860205.0,-5233763.0
Tăng tiền gửi của khách hàng,Những thay đổi về tài sản hoạt động > Tăng tiền gửi của khách hàng,Tăng tiền gửi của khách hàng,,15.917.115,16.287.569,,15917115.0,16287569.0
Tăng/(giảm) phát hành giấy tờ có giá,Những thay đổi về tài sản hoạt động > Tăng/(giảm) phát hành giấy tờ có giá,Tăng/(giảm) phát hành giấy tờ có giá,,7.900.000,(3.705.930),,7900000.0,-3705930.0
"Giảm vốn tài trợ, uỷ thác đầu tư, cho vay TCTD chịu rủi ro","Những thay đổi về tài sản hoạt động > Giảm vốn tài trợ, uỷ thác đầu tư, cho vay TCTD chịu rủi ro","Giảm vốn tài trợ, uỷ thác đầu tư, cho vay TCTD chịu rủi ro",,(188.143),(343.805),,-188143.0,-343805.0
Tăng các công cụ tài chính phải sinh và các khoản nợ tài chính khác,Những thay đổi về tài sản hoạt động > Tăng các công cụ tài chính phải sinh và các khoản nợ tài chính khác,Tăng các công cụ tài chính phải sinh và các khoản nợ tài chính khác,,265.268,-,,265268.0,
(Giảm)/tăng khác về nợ phải trả hoạt động,Những thay đổi về tài sản hoạt động > (Giảm)/tăng khác về nợ phải trả hoạt động,(Giảm)/tăng khác về nợ phải trả hoạt động,,(275.005),337.408,,-275005.0,337408.0
Tiền thuần từ hoạt động kinh doanh,Những thay đổi về tài sản hoạt động > Tiền thuần từ hoạt động kinh doanh,Tiền thuần từ hoạt động kinh doanh,,16.334.549,2.033.963,,16334549.0,2033963.0
LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ Mua sắm tài sản cố định,Những thay đổi về tài sản hoạt động > LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ Mua sắm tài sản cố định,LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ Mua sắm tài sản cố định,,(142.170),(250.864),,-142170.0,-250864.0
"Tiền thu từ thanh lý, nhượng bán tài sản cố định","Những thay đổi về tài sản hoạt động > Tiền thu từ thanh lý, nhượng bán tài sản cố định","Tiền thu từ thanh lý, nhượng bán tài sản cố định",,642,1.476,,642.0,1476.0
"Tiền thu từ đầu tư, góp vốn vào các đơn vị khác","Những thay đổi về tài sản hoạt động > Tiền thu từ đầu tư, góp vốn vào các đơn vị khác","Tiền thu từ đầu tư, góp vốn vào các đơn vị khác",,131.697,53.500,,131697.0,53500.0
"Tiền thu cổ tức và lợi nhuận được chia từ các khoản đầu tư, góp vốn dài hạn","Những thay đổi về tài sản hoạt động > Tiền thu cổ tức và lợi nhuận được chia từ các khoản đầu tư, góp vốn dài hạn","Tiền thu cổ tức và lợi nhuận được chia từ các khoản đầu tư, góp vốn dài hạn",,24.195,26.448,,24195.0,26448.0
Tiền thuần từ/(sử dụng vào) hoạt động đầu tư,Những thay đổi về tài sản hoạt động > Tiền thuần từ/(sử dụng vào) hoạt động đầu tư,Tiền thuần từ/(sử dụng vào) hoạt động đầu tư,,14.364,(169.440),,14364.0,-169440.0
