row_label_raw,row_label_full,Phân loại,Dự nợ cho vayTriệu đồng,Dự phòng cụ thể (*)Triệu đồng,Dự phòng chungTriệu đồng,Tổng số dự phòngTriệu đồng,numeric__Dự nợ cho vayTriệu đồng,numeric__Dự phòng cụ thể (*)Triệu đồng,numeric__Dự phòng chungTriệu đồng,numeric__Tổng số dự phòngTriệu đồng
Nợ đủ tiêu chuẩn,Nợ đủ tiêu chuẩn,Nợ đủ tiêu chuẩn,93.640.274,27.773,702.303,730.076,93640274.0,27773.0,702303.0,730076.0
Nợ cần chú ý,Nợ cần chú ý,Nợ cần chú ý,1.609.750,27.359,12.073,39.432,1609750.0,27359.0,12073.0,39432.0
Nợ dưới tiêu chuẩn,Nợ dưới tiêu chuẩn,Nợ dưới tiêu chuẩn,732.173,52.506,5.491,57.997,732173.0,52506.0,5491.0,57997.0
Nợ nghi ngờ,Nợ nghi ngờ,Nợ nghi ngờ,1.089.785,200.731,8.173,208.904,1089785.0,200731.0,8173.0,208904.0
Nợ có khả năng mất vốn,Nợ có khả năng mất vốn,Nợ có khả năng mất vốn,1.035.207,289.166,-,289.166,1035207.0,289166.0,,289166.0
,,,98.107.189,597.535,728.040,1.325.575,98107189.0,597535.0,728040.0,1325575.0
