row_label_raw,row_label_full,col_0,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
Lãi phải trả tiền gửi tiết kiệm bằng VND,Lãi phải trả tiền gửi tiết kiệm bằng VND,Lãi phải trả tiền gửi tiết kiệm bằng VND,1.765.922,994.855,1765922.0,994855.0
Lãi phải trả tiền gửi bằng VND,Lãi phải trả tiền gửi bằng VND,Lãi phải trả tiền gửi bằng VND,796.441,517.150,796441.0,517150.0
Lãi phải trả phát hành giấy tờ có giá bằng VND,Lãi phải trả phát hành giấy tờ có giá bằng VND,Lãi phải trả phát hành giấy tờ có giá bằng VND,340.981,143.612,340981.0,143612.0
Lãi phải trả từ giao dịch hoán đổi,Lãi phải trả từ giao dịch hoán đổi,Lãi phải trả từ giao dịch hoán đổi,165.751,294.082,165751.0,294082.0
Lãi phải trả từ giao dịch kỳ hạn,Lãi phải trả từ giao dịch kỳ hạn,Lãi phải trả từ giao dịch kỳ hạn,35.739,55.112,35739.0,55112.0
Lãi phải trả tiền gửi bằng ngoại tệ,Lãi phải trả tiền gửi bằng ngoại tệ,Lãi phải trả tiền gửi bằng ngoại tệ,16.623,12.690,16623.0,12690.0
Lãi phải trả cho tiền vay bằng VND,Lãi phải trả cho tiền vay bằng VND,Lãi phải trả cho tiền vay bằng VND,14.204,14.486,14204.0,14486.0
Lãi phải trả cho tiền vay bằng ngoại tệ,Lãi phải trả cho tiền vay bằng ngoại tệ,Lãi phải trả cho tiền vay bằng ngoại tệ,3.463,23.341,3463.0,23341.0
"Lãi phải trả cho vốn tài trợ, ủy thác đầu tư bằng VND","Lãi phải trả cho vốn tài trợ, ủy thác đầu tư bằng VND","Lãi phải trả cho vốn tài trợ, ủy thác đầu tư bằng VND",6,13,6.0,13.0
"Lãi phải trả cho vốn tài trợ, ủy thác đầu tư bằng ngoại tệ","Lãi phải trả cho vốn tài trợ, ủy thác đầu tư bằng ngoại tệ","Lãi phải trả cho vốn tài trợ, ủy thác đầu tư bằng ngoại tệ",-,494,,494.0
,,,3.139.130,2.055.835,3139130.0,2055835.0
