row_label_raw,row_label_full,col_0,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
Chứng khoán Nợ,Chứng khoán Nợ,Chứng khoán Nợ,15.370.269,16.817.811,15370269.0,16817811.0
Trái phiếu Chính phủ (a),Trái phiếu Chính phủ (a),Trái phiếu Chính phủ (a),8.988.566,9.137.436,8988566.0,9137436.0
Trái phiếu do các TCTD khác trong nước phát hành (b),Trái phiếu do các TCTD khác trong nước phát hành (b),Trái phiếu do các TCTD khác trong nước phát hành (b),3.559.950,2.871.130,3559950.0,2871130.0
Trái phiếu do các tổ chức kinh tế khác trong nước phát hành (c),Trái phiếu do các tổ chức kinh tế khác trong nước phát hành (c),Trái phiếu do các tổ chức kinh tế khác trong nước phát hành (c),2.821.753,4.809.245,2821753.0,4809245.0
Chứng khoán Vốn,Chứng khoán Vốn,Chứng khoán Vốn,2.400,2.400,2400.0,2400.0
Chứng khoán Vốn do các tổ chức kinh tế trong nước phát hành,Chứng khoán Vốn do các tổ chức kinh tế trong nước phát hành,Chứng khoán Vốn do các tổ chức kinh tế trong nước phát hành,2.400,2.400,2400.0,2400.0
,,,15.372.669,16.820.211,15372669.0,16820211.0
Dự phòng rủi ro chứng khoán sẵn sàng để bán,Dự phòng rủi ro chứng khoán sẵn sàng để bán,Dự phòng rủi ro chứng khoán sẵn sàng để bán,,,,
Dự phòng giảm giá,Dự phòng rủi ro chứng khoán sẵn sàng để bán > Dự phòng giảm giá,Dự phòng giảm giá,(4.600),(2.400),-4600.0,-2400.0
Dự phòng chung,Dự phòng rủi ro chứng khoán sẵn sàng để bán > Dự phòng chung,Dự phòng chung,(21.166),(36.069),-21166.0,-36069.0
,,,(25.766),(38.469),-25766.0,-38469.0
