row_label_raw,row_label_full,col_0,Dự phòngcự thểTriệu đồng,Dự phòngchungTriệu đồng,Tổng cộngTriệu đồng,numeric__Dự phòngcự thểTriệu đồng,numeric__Dự phòngchungTriệu đồng,numeric__Tổng cộngTriệu đồng
Số đầu năm,Số đầu năm,Số đầu năm,421.986,604.547,1.026.533,421986.0,604547.0,1026533.0
Số trích lập dự phòng rủi ro,Số trích lập dự phòng rủi ro,Số trích lập dự phòng rủi ro,1.215.808,123.493,1.339.301,1215808.0,123493.0,1339301.0
Tăng do tất toán trái phiếu VAMC,Tăng do tất toán trái phiếu VAMC,Tăng do tất toán trái phiếu VAMC,40.556,-,40.556,40556.0,,40556.0
Sử dụng dự phòng xử lý rủi ro,Sử dụng dự phòng xử lý rủi ro,Sử dụng dự phòng xử lý rủi ro,(599.842),-,(599.842),-599842.0,,-599842.0
Giảm do bán nợ VAMC,Giảm do bán nợ VAMC,Giảm do bán nợ VAMC,(418.794),-,(418.794),-418794.0,,-418794.0
Kết chuyển sang dự phòng VAMC,Kết chuyển sang dự phòng VAMC,Kết chuyển sang dự phòng VAMC,(62.179),-,(62.179),-62179.0,,-62179.0
Số cuối năm,Số cuối năm,Số cuối năm,597.535,728.040,1.325.575,597535.0,728040.0,1325575.0
