row_label_raw,row_label_full,col_0,Năm 2024,Năm 2023,numeric__Năm 2024,numeric__Năm 2023
"1. Chi nộp thuế và các khoản phí, lệ phí","1. Chi nộp thuế và các khoản phí, lệ phí","1. Chi nộp thuế và các khoản phí, lệ phí",26.375,25.584,26375.0,25584.0
2. Chi phí cho nhân viên,2. Chi phí cho nhân viên,2. Chi phí cho nhân viên,1.294.076,989.324,1294076.0,989324.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Chi lương và phụ cấp,Trong đó: > Chi lương và phụ cấp,Chi lương và phụ cấp,1.143.791,851.226,1143791.0,851226.0
Các khoản chi đóng góp theo lương,Trong đó: > Các khoản chi đóng góp theo lương,Các khoản chi đóng góp theo lương,73.485,66.237,73485.0,66237.0
Chi phí khác cho nhân viên,Trong đó: > Chi phí khác cho nhân viên,Chi phí khác cho nhân viên,76.800,71.861,76800.0,71861.0
3. Chi về tài sản,Trong đó: > 3. Chi về tài sản,3. Chi về tài sản,257.856,193.536,257856.0,193536.0
Trong đó: Khấu hao tài sản cố định,Trong đó: > Trong đó: Khấu hao tài sản cố định,Trong đó: Khấu hao tài sản cố định,81.405,72.132,81405.0,72132.0
4. Chi cho hoạt động quản lý công vụ,Trong đó: > 4. Chi cho hoạt động quản lý công vụ,4. Chi cho hoạt động quản lý công vụ,254.885,314.222,254885.0,314222.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
"Chi phí quảng cáo tiếp thị, khuyến mãi và vật liệu văn phòng","Trong đó: > Chi phí quảng cáo tiếp thị, khuyến mãi và vật liệu văn phòng","Chi phí quảng cáo tiếp thị, khuyến mãi và vật liệu văn phòng",58.777,98.493,58777.0,98493.0
Công tác phí,Trong đó: > Công tác phí,Công tác phí,14.694,14.776,14694.0,14776.0
"Chi phí điện nước, vệ sinh cơ quan, xăng dầu","Trong đó: > Chi phí điện nước, vệ sinh cơ quan, xăng dầu","Chi phí điện nước, vệ sinh cơ quan, xăng dầu",44.315,38.616,44315.0,38616.0
