row_label_raw,row_label_full,col_0,Giá trị đến31/12/2024,Giá trị đến31/12/2023,numeric__Giá trị đến31/12/2024,numeric__Giá trị đến31/12/2023
Loại tài sản đảm bảo,Loại tài sản đảm bảo,Loại tài sản đảm bảo,,,,
Bất động sản,Loại tài sản đảm bảo > Bất động sản,Bất động sản,36.689.741,42.280.536,36689741.0,42280536.0
Máy móc thiết bị,Loại tài sản đảm bảo > Máy móc thiết bị,Máy móc thiết bị,52.487,69.264,52487.0,69264.0
Phương tiện vận tải,Loại tài sản đảm bảo > Phương tiện vận tải,Phương tiện vận tải,593.681,757.900,593681.0,757900.0
Cổ phiếu phát hành bởi tổ chức tín dụng,Loại tài sản đảm bảo > Cổ phiếu phát hành bởi tổ chức tín dụng,Cổ phiếu phát hành bởi tổ chức tín dụng,15.709,-,15709.0,
Cổ phiếu phát hành bởi tổ chức kinh tế,Loại tài sản đảm bảo > Cổ phiếu phát hành bởi tổ chức kinh tế,Cổ phiếu phát hành bởi tổ chức kinh tế,20.219.882,11.458.650,20219882.0,11458650.0
"Số tiết kiệm, kỳ phiếu và các giấy tờ có giá khác","Loại tài sản đảm bảo > Số tiết kiệm, kỳ phiếu và các giấy tờ có giá khác","Số tiết kiệm, kỳ phiếu và các giấy tờ có giá khác",2.555.675,7.863.485,2555675.0,7863485.0
Tài sản thế chấp khác,Loại tài sản đảm bảo > Tài sản thế chấp khác,Tài sản thế chấp khác,109.067.904,41.614.804,109067904.0,41614804.0
Tổng,Loại tài sản đảm bảo > Tổng,Tổng,169.195.079,104.044.639,169195079.0,104044639.0
