row_label_raw,row_label_full,a. Lãi cho vay và phí phải thu chưa thu được,31/12/2024,31/12/2023,numeric__31/12/2024,numeric__31/12/2023
Lãi cho vay chưa thu được,Lãi cho vay chưa thu được,Lãi cho vay chưa thu được,331.341,237.314,331341.0,237314.0
Tổng,Tổng,Tổng,331.341,237.314,331341.0,237314.0
b. Nợ khó đòi đã xử lý,b. Nợ khó đòi đã xử lý,b. Nợ khó đòi đã xử lý,31/12/2024,31/12/2023,,
Nợ gốc của khoản nợ đã xử lý rủi ro đang trong thời gian theo dõi,b. Nợ khó đòi đã xử lý > Nợ gốc của khoản nợ đã xử lý rủi ro đang trong thời gian theo dõi,Nợ gốc của khoản nợ đã xử lý rủi ro đang trong thời gian theo dõi,1.072.357,740.506,1072357.0,740506.0
Nợ lãi của khoản nợ đã xử lý rủi ro đang trong thời gian theo dõi,b. Nợ khó đòi đã xử lý > Nợ lãi của khoản nợ đã xử lý rủi ro đang trong thời gian theo dõi,Nợ lãi của khoản nợ đã xử lý rủi ro đang trong thời gian theo dõi,1.513.487,1.277.852,1513487.0,1277852.0
Tổng,b. Nợ khó đòi đã xử lý > Tổng,Tổng,2.585.844,2.018.358,2585844.0,2018358.0
