row_label_raw,row_label_full,Chỉ tiêu,Phát sinh trong năm > Số dư đầu năm,Phát sinh trong năm > Số phải nộp,Phát sinh trong năm > Số đã nộp,Phát sinh trong năm > Số dư cuối năm,numeric__Phát sinh trong năm > Số dư đầu năm,numeric__Phát sinh trong năm > Số phải nộp,numeric__Phát sinh trong năm > Số đã nộp,numeric__Phát sinh trong năm > Số dư cuối năm
1. Thuế Gía trị gia tăng,1. Thuế Gía trị gia tăng,1. Thuế Gía trị gia tăng,6.153,83.891,83.239,6.805,6153.0,83891.0,83239.0,6805.0
2. Thuế Thu nhập doanh nghiệp,2. Thuế Thu nhập doanh nghiệp,2. Thuế Thu nhập doanh nghiệp,41.029,223.278,165.546,98.761,41029.0,223278.0,165546.0,98761.0
3. Thuế thu nhập cá nhân,3. Thuế thu nhập cá nhân,3. Thuế thu nhập cá nhân,10.774,54.516,54.395,10.895,10774.0,54516.0,54395.0,10895.0
Tổng cộng,Tổng cộng,Tổng cộng,57.956,361.685,303.180,116.461,57956.0,361685.0,303180.0,116461.0
