row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
01,01,01,1. Doanh thu bán hàng và cung cấp dịch vụ,25.1,1.949.733.580.783,1.981.966.502.661,,251.0,1949733580783.0,1981966502661.0
02,02,02,2. Các khoản giảm trừ doanh thu,25.1,(2.417.538.053),(842.018.039),,251.0,-2417538053.0,-842018039.0
10,10,10,3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,25.1,1.947.316.042.730,1.981.124.484.622,,251.0,1947316042730.0,1981124484622.0
11,11,11,4. Giá vốn hàng bán và dịch vụ cung cấp,26,(1.645.858.510.618),(1.656.880.506.037),,26.0,-1645858510618.0,-1656880506037.0
20,20,20,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,,301.457.532.112,324.243.978.585,,,301457532112.0,324243978585.0
21,21,21,6. Doanh thu hoạt động tài chính,25.2,153.261.552.658,137.252.020.930,,252.0,153261552658.0,137252020930.0
22,22,22,7. Chi phí tài chính Trong đó: Chi phí lãi vay,27,(8.400.423.087) (5.327.736.290),(6.822.212.706) (4.032.500.494),,27.0,,
23,23,23,7. Chi phí tài chính Trong đó: Chi phí lãi vay,27,(8.400.423.087) (5.327.736.290),(6.822.212.706) (4.032.500.494),,27.0,,
24,24,24,"8. Phần lãi trong công ty liên doanh, liên kết",,389.870.490.010,182.127.810.571,,,389870490010.0,182127810571.0
25,25,25,9. Chi phí bán hàng,28,(64.795.102.994),(84.108.523.671),,28.0,-64795102994.0,-84108523671.0
26,26,26,10. Chi phí quản lý doanh nghiệp,28,(260.005.612.403),(244.169.926.739),,28.0,-260005612403.0,-244169926739.0
30,30,30,11. Lợi nhuận thuần từ hoạt động kinh doanh,,511.388.436.296,308.523.146.970,,,511388436296.0,308523146970.0
31,31,31,12. Thu nhập khác,29,6.221.728.806,10.617.232.782,,29.0,6221728806.0,10617232782.0
32,32,32,13. Chi phí khác,29,(6.339.230.296),(5.067.195.091),,29.0,-6339230296.0,-5067195091.0
40,40,40,14. (Lỗ)/lợi nhuận khác,29,(117.501.490),5.550.037.691,,29.0,-117501490.0,5550037691.0
50,50,50,15. Tổng lợi nhuận kế toán trước thuế,,511.270.934.806,314.073.184.661,,,511270934806.0,314073184661.0
