row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Đơn vị tính: VND > Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
"Cho thuê văn phòng, nhà xưởng, kho bãi","Cho thuê văn phòng, nhà xưởng, kho bãi","Cho thuê văn phòng, nhà xưởng, kho bãi",6.807.993.111,6.545.575.404,6807993111.0,6545575404.0
Các khoản doanh thu chưa thực hiện khác,Các khoản doanh thu chưa thực hiện khác,Các khoản doanh thu chưa thực hiện khác,1.360.273.622,2.097.119.272,1360273622.0,2097119272.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,8.168.266.733,8.642.694.676,8168266733.0,8642694676.0
