row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND > Số đầu năm(Trình bày lại),numeric__Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm(Trình bày lại)
Phải thu ngắn hạn từ khách hàng,Phải thu ngắn hạn từ khách hàng,Phải thu ngắn hạn từ khách hàng,128.325.394.864,117.024.616.895,128325394864.0,117024616895.0
Công ty TNHH Đầu tư Thương mại Xuất nhập khẩu Đại Hưng Thịnh,Công ty TNHH Đầu tư Thương mại Xuất nhập khẩu Đại Hưng Thịnh,Công ty TNHH Đầu tư Thương mại Xuất nhập khẩu Đại Hưng Thịnh,8.566.231.492,1.108.879.602,8566231492.0,1108879602.0
Công ty TNHH Đầu tư và Thương mại Hưng Vạn Phát,Công ty TNHH Đầu tư và Thương mại Hưng Vạn Phát,Công ty TNHH Đầu tư và Thương mại Hưng Vạn Phát,7.699.054.439,-,7699054439.0,
Công ty TNHH Noble House Home Furnishings Việt Nam,Công ty TNHH Noble House Home Furnishings Việt Nam,Công ty TNHH Noble House Home Furnishings Việt Nam,-,10.195.730.085,,10195730085.0
Các khoản phải thu khách hàng khác,Các khoản phải thu khách hàng khác,Các khoản phải thu khách hàng khác,112.060.108.933,105.720.007.208,112060108933.0,105720007208.0
Phải thu ngắn hạn từ các bên liên quan(Thuyết minh số 32),Phải thu ngắn hạn từ các bên liên quan(Thuyết minh số 32),Phải thu ngắn hạn từ các bên liên quan(Thuyết minh số 32),86.028.122.825,71.119.120.730,86028122825.0,71119120730.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,214.353.517.689,188.143.737.625,214353517689.0,188143737625.0
Dự phòng phải thu ngắn hạn khó đòi,Dự phòng phải thu ngắn hạn khó đòi,Dự phòng phải thu ngắn hạn khó đòi,(12.868.141.043),(12.557.993.775),-12868141043.0,-12557993775.0
