row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > Giá trị có thể thu hồi,Số đầu năm > Giá gốc,Số đầu năm > Giá trị có thể thu hồi,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Giá trị có thể thu hồi,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > Giá trị có thể thu hồi
"Dự án Vạn Phúc, Hà Đông (i)","Dự án Vạn Phúc, Hà Đông (i)","Dự án Vạn Phúc, Hà Đông (i)",54.109.090.909,10.000.000.000,54.109.090.909,10.000.000.000,54109090909.0,10000000000.0,54109090909.0,10000000000.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,54.109.090.909,10.000.000.000,54.109.090.909,10.000.000.000,54109090909.0,10000000000.0,54109090909.0,10000000000.0
