row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Chi phí thuế TNDN hiện hành(Thu nhập)/chi phí thuế thu nhập hoãn lại,Chi phí thuế TNDN hiện hành(Thu nhập)/chi phí thuế thu nhập hoãn lại,Chi phí thuế TNDN hiện hành(Thu nhập)/chi phí thuế thu nhập hoãn lại,27.245.948.898(357.709.235),25.329.734.771615.187.316,,2.5329734771615187e+19
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,26.888.239.663,25.944.922.087,26888239663.0,25944922087.0
