row_label_raw,row_label_full,col_0,Số đầu năm > Giá trị,Số đầu năm > Số có khả năng trả nợ,Số phát sinh trong năm > Tăng,Số phát sinh trong năm > Giảm,Đơn vị tính: VND > Số cuối năm > Giá trị,Đơn vị tính: VND > Số cuối năm > Số có khả năng trả nợ,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > Số có khả năng trả nợ,numeric__Số phát sinh trong năm > Tăng,numeric__Số phát sinh trong năm > Giảm,numeric__Đơn vị tính: VND > Số cuối năm > Giá trị,numeric__Đơn vị tính: VND > Số cuối năm > Số có khả năng trả nợ
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,,,,,,
Vay ngắn hạn ngân hàng(Thuyết minh số 21.1),Vay ngắn hạn > Vay ngắn hạn ngân hàng(Thuyết minh số 21.1),Vay ngắn hạn ngân hàng(Thuyết minh số 21.1),170.617.711.736,170.617.711.736,485.479.451.665,(505.680.828.690),150.416.334.711,150.416.334.711,170617711736.0,170617711736.0,485479451665.0,-505680828690.0,150416334711.0,150416334711.0
Vay ngắn hạn khác (*),Vay ngắn hạn > Vay ngắn hạn khác (*),Vay ngắn hạn khác (*),6.228.804.124,6.228.804.124,300.000.000,(300.000.000),6.228.804.124,6.228.804.124,6228804124.0,6228804124.0,300000000.0,-300000000.0,6228804124.0,6228804124.0
Vay dài hạn đến hạn trả ngân hàng (Thuyết minh số 21.2),Vay ngắn hạn > Vay dài hạn đến hạn trả ngân hàng (Thuyết minh số 21.2),Vay dài hạn đến hạn trả ngân hàng (Thuyết minh số 21.2),4.283.341.443,4.283.341.443,3.660.000.000,(3.983.341.443),3.960.000.000,3.960.000.000,4283341443.0,4283341443.0,3660000000.0,-3983341443.0,3960000000.0,3960000000.0
TỔNG CỘNG,Vay ngắn hạn > TỔNG CỘNG,TỔNG CỘNG,181.129.857.303,181.129.857.303,489.439.451.665,(509.964.170.133),160.605.138.835,160.605.138.835,181129857303.0,181129857303.0,489439451665.0,-509964170133.0,160605138835.0,160605138835.0
Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,,,,,,
Vay ngân hàng(Thuyết minh số 21.2),Vay dài hạn > Vay ngân hàng(Thuyết minh số 21.2),Vay ngân hàng(Thuyết minh số 21.2),11.920.610.635,11.920.610.635,223.341.443,(8.835.000.000),3.308.952.078,3.308.952.078,11920610635.0,11920610635.0,223341443.0,-8835000000.0,3308952078.0,3308952078.0
Vay đối tượng khác (**),Vay dài hạn > Vay đối tượng khác (**),Vay đối tượng khác (**),320.284.500,320.284.500,-,-,320.284.500,320.284.500,320284500.0,320284500.0,,,320284500.0,320284500.0
TỔNG CỘNG,Vay dài hạn > TỔNG CỘNG,TỔNG CỘNG,12.240.895.135,12.240.895.135,223.341.443,(8.835.000.000),3.629.236.578,3.629.236.578,12240895135.0,12240895135.0,223341443.0,-8835000000.0,3629236578.0,3629236578.0
