row_label_raw,row_label_full,Giá trị đầu tư: > Số đầu năm > Biến động trong năm > Số cuối năm,Công ty Cổ phần Sản xuất và Xuất nhập khẩu Lâm sản Naforimex Hà Nội > Giá trị đầu tư: > 1.436.982.760 > - > 1.436.982.760,Công ty Cổ phần Thương mại Lâm sản Hà Nội > Giá trị đầu tư: > 5.400.000.000 > - > 5.400.000.000,Công ty Cổ phần Xuất nhập khẩu Lâm nông sản Sài Gòn > Giá trị đầu tư: > 3.063.845.562 > - > 3.063.845.562,Công ty Cổ phần Xây lắp Đầu tư Phát triển Nông lâm nghiệp Việt Nam > Giá trị đầu tư: > 442.110.305 > - > 442.110.305,Công ty Cổ phần Giống Lâm nghiệp Trung ương > Giá trị đầu tư: > 125.915.764 > - > 125.915.764,Công ty Liên doanh Nuôi và Phát triển Khì Việt Nam > Giá trị đầu tư: > 17.450.126.423 > (375.405.202) > 17.074.721.221,Công ty TNHH Sản xuất Nguyên liệu Giấy Việt Nhật > Giá trị đầu tư: > 22.525.816.641 > - > 22.525.816.641,Công ty TNHH Nguyên liệu Giấy Quy Nhơn > Giá trị đầu tư: > 5.787.821.081 > - > 5.787.821.081,numeric__Công ty Cổ phần Sản xuất và Xuất nhập khẩu Lâm sản Naforimex Hà Nội > Giá trị đầu tư: > 1.436.982.760 > - > 1.436.982.760,numeric__Công ty Cổ phần Thương mại Lâm sản Hà Nội > Giá trị đầu tư: > 5.400.000.000 > - > 5.400.000.000,numeric__Công ty Cổ phần Xuất nhập khẩu Lâm nông sản Sài Gòn > Giá trị đầu tư: > 3.063.845.562 > - > 3.063.845.562,numeric__Công ty Cổ phần Xây lắp Đầu tư Phát triển Nông lâm nghiệp Việt Nam > Giá trị đầu tư: > 442.110.305 > - > 442.110.305,numeric__Công ty Cổ phần Giống Lâm nghiệp Trung ương > Giá trị đầu tư: > 125.915.764 > - > 125.915.764,numeric__Công ty Liên doanh Nuôi và Phát triển Khì Việt Nam > Giá trị đầu tư: > 17.450.126.423 > (375.405.202) > 17.074.721.221,numeric__Công ty TNHH Sản xuất Nguyên liệu Giấy Việt Nhật > Giá trị đầu tư: > 22.525.816.641 > - > 22.525.816.641,numeric__Công ty TNHH Nguyên liệu Giấy Quy Nhơn > Giá trị đầu tư: > 5.787.821.081 > - > 5.787.821.081
Phần lũy kế lợi nhuận/(lỗ) sau khi mua công ty liên kết:,Phần lũy kế lợi nhuận/(lỗ) sau khi mua công ty liên kết:,Phần lũy kế lợi nhuận/(lỗ) sau khi mua công ty liên kết:,Phần lũy kế lợi nhuận/(lỗ) sau khi mua công ty liên kết:,Phần lũy kế lợi nhuận/(lỗ) sau khi mua công ty liên kết:,Phần lũy kế lợi nhuận/(lỗ) sau khi mua công ty liên kết:,Phần lũy kế lợi nhuận/(lỗ) sau khi mua công ty liên kết:,Phần lũy kế lợi nhuận/(lỗ) sau khi mua công ty liên kết:,Phần lũy kế lợi nhuận/(lỗ) sau khi mua công ty liên kết:,Phần lũy kế lợi nhuận/(lỗ) sau khi mua công ty liên kết:,Phần lũy kế lợi nhuận/(lỗ) sau khi mua công ty liên kết:,,,,,,,,
Số đầu năm,Phần lũy kế lợi nhuận/(lỗ) sau khi mua công ty liên kết: > Số đầu năm,Số đầu năm,472.469.784,(5.400.000.000),856.387.297,1.745.918.365,(125.915.764),2.316.960.148,23.837.886.243,(269.344.594),472469784.0,-5400000000.0,856387297.0,1745918365.0,-125915764.0,2316960148.0,23837886243.0,-269344594.0
Biến động trong năm,Phần lũy kế lợi nhuận/(lỗ) sau khi mua công ty liên kết: > Biến động trong năm,Biến động trong năm,103.371.269,-,192.464.002,(229.838.713),-,(274.899.475),5.851.369.531,211.936.751,103371269.0,,192464002.0,-229838713.0,,-274899475.0,5851369531.0,211936751.0
Số cuối năm,Phần lũy kế lợi nhuận/(lỗ) sau khi mua công ty liên kết: > Số cuối năm,Số cuối năm,575.841.053,(5.400.000.000),1.048.851.299,1.516.079.652,(125.915.764),2.042.060.673,29.689.255.774,(57.407.843),575841053.0,-5400000000.0,1048851299.0,1516079652.0,-125915764.0,2042060673.0,29689255774.0,-57407843.0
Giá trị còn lại:,Giá trị còn lại:,Giá trị còn lại:,Giá trị còn lại:,Giá trị còn lại:,Giá trị còn lại:,Giá trị còn lại:,Giá trị còn lại:,Giá trị còn lại:,Giá trị còn lại:,Giá trị còn lại:,,,,,,,,
Số đầu năm,Giá trị còn lại: > Số đầu năm,Số đầu năm,1.909.452.544,-,3.920.232.859,2.188.028.670,-,19.767.086.571,46.363.702.884,5.518.476.487,1909452544.0,,3920232859.0,2188028670.0,,19767086571.0,46363702884.0,5518476487.0
Số cuối năm,Giá trị còn lại: > Số cuối năm,Số cuối năm,2.012.823.813,-,4.112.696.861,1.958.189.957,-,19.116.781.894,52.215.072.415,5.730.413.238,2012823813.0,,4112696861.0,1958189957.0,,19116781894.0,52215072415.0,5730413238.0
