row_label_raw,row_label_full,col_0,31/12/2020Triệu VND,31/12/2019Triệu VND,numeric__31/12/2020Triệu VND,numeric__31/12/2019Triệu VND
Tiền gửi không kỳ hạn của các TCTD khácBằng VND,Tiền gửi không kỳ hạn của các TCTD khácBằng VND,Tiền gửi không kỳ hạn của các TCTD khácBằng VND,5.632,9.112.050,5632.0,9112050.0
Tiền gửi có kỳ hạn của các TCTD khácBằng VND,Tiền gửi có kỳ hạn của các TCTD khácBằng VND,Tiền gửi có kỳ hạn của các TCTD khácBằng VND,20.719.640,9.648.750,20719640.0,9648750.0
Bằng ngoại tệ,Bằng ngoại tệ,Bằng ngoại tệ,4.663.200,2.513.792,4663200.0,2513792.0
,,,25.388.472,21.274.592,25388472.0,21274592.0
Vay các TCTD khácBằng VND,Vay các TCTD khácBằng VND,Vay các TCTD khácBằng VND,16.863.643,10.148.778,16863643.0,10148778.0
"Trong đó:▪ Vay chiết khấu, tải chiết khấu▪ Vay cấm cố, thế chấp","Trong đó:▪ Vay chiết khấu, tải chiết khấu▪ Vay cấm cố, thế chấp","Trong đó:▪ Vay chiết khấu, tải chiết khấu▪ Vay cấm cố, thế chấp",15.381.328290.000,9.517.961290.000,15381328290000.0,9517961290000.0
Bằng ngoại tệ,Bằng ngoại tệ,Bằng ngoại tệ,264.558,46.281,264558.0,46281.0
,,,17.128.201,10.195.059,17128201.0,10195059.0
,,,42.516.673,31.469.651,42516673.0,31469651.0
Lãi suất năm lại thời điểm cuối năm như sau:,Lãi suất năm lại thời điểm cuối năm như sau:,Lãi suất năm lại thời điểm cuối năm như sau:,Lãi suất năm lại thời điểm cuối năm như sau:,Lãi suất năm lại thời điểm cuối năm như sau:,,
,,,31/12/2020,31/12/2019,,
Tiền gửi có kỳ hạn bằng VND,Tiền gửi có kỳ hạn bằng VND,Tiền gửi có kỳ hạn bằng VND,"0,11% - 1,6%","1,3% - 4,45%",,
Tiền gửi có kỳ hạn bằng ngoại tệ,Tiền gửi có kỳ hạn bằng ngoại tệ,Tiền gửi có kỳ hạn bằng ngoại tệ,"0,1% - 0,75%","1,65 - 2,25%",,
Tiền vay bằng VND,Tiền vay bằng VND,Tiền vay bằng VND,"0,15% - 5,66%","3,0% - 6,14%",,
Tiền vay bằng ngoại tệ,Tiền vay bằng ngoại tệ,Tiền vay bằng ngoại tệ,"1,01% - 3,26%","2,96% - 4,23%",,
