row_label_raw,row_label_full,col_0,31/12/2020Triệu VND,31/12/2019Triệu VND,numeric__31/12/2020Triệu VND,numeric__31/12/2019Triệu VND
Trái phiếu có kỳ hạn,Trái phiếu có kỳ hạn,Trái phiếu có kỳ hạn,Trái phiếu có kỳ hạn,Trái phiếu có kỳ hạn,,
▪ Từ 12 tháng đến dưới 5 năm,Trái phiếu có kỳ hạn > ▪ Từ 12 tháng đến dưới 5 năm,▪ Từ 12 tháng đến dưới 5 năm,950.000,7.550.000,950000.0,7550000.0
▪ Trên 5 năm,Trái phiếu có kỳ hạn > ▪ Trên 5 năm,▪ Trên 5 năm,1.866.000,4.966.000,1866000.0,4966000.0
Chứng chỉ tiền gửi,Trái phiếu có kỳ hạn > Chứng chỉ tiền gửi,Chứng chỉ tiền gửi,4.248.740,3.163.180,4248740.0,3163180.0
,,,7.064.740,15.679.180,7064740.0,15679180.0
Lãi suất năm tại thời điểm cuối năm như sau:,Lãi suất năm tại thời điểm cuối năm như sau:,Lãi suất năm tại thời điểm cuối năm như sau:,Lãi suất năm tại thời điểm cuối năm như sau:,Lãi suất năm tại thời điểm cuối năm như sau:,,
,,,31/12/2020,31/12/2019,,
Trái phiếu có kỳ hạn,Trái phiếu có kỳ hạn,Trái phiếu có kỳ hạn,Trái phiếu có kỳ hạn,Trái phiếu có kỳ hạn,,
▪ Từ 12 tháng đến dưới 5 năm,Trái phiếu có kỳ hạn > ▪ Từ 12 tháng đến dưới 5 năm,▪ Từ 12 tháng đến dưới 5 năm,"7,30%","6,60% - 7,40%",0.073,
▪ Trên 5 năm,▪ Trên 5 năm,▪ Trên 5 năm,"8,50% - 9,00%","8,00% - 9,90%",,
Chứng chỉ tiền gửi,Chứng chỉ tiền gửi,Chứng chỉ tiền gửi,"3,50% - 8,60%","5,00% - 8,60%",,
