row_label_raw,row_label_full,col_0,col_1,Thuyết minh,2020Triệu VND,2019Triệu VND,numeric__col_1,numeric__Thuyết minh,numeric__2020Triệu VND,numeric__2019Triệu VND
XI,XI,XI,Tổng lợi nhuận trước thuế(mang sang từ trang trước),,1.728.936,1.390.698,,,1728936.0,1390698.0
7,7,7,Chi phí thuế thu nhập doanh nghiệp hiện hành,,(368.471),(292.246),,,-368471.0,-292246.0
XII,XII,XII,Chi phí thuế thu nhập doanh nghiệp,33,(368.471),(292.246),,33.0,-368471.0,-292246.0
XIII,XIII,XIII,Lợi nhuận sau thuế,,1.360.465,1.098.452,,,1360465.0,1098452.0
XV,XV,XV,Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),34,1.219,1.140,,34.0,1219.0,1140.0
