row_label_raw,row_label_full,Tên công ty,Giấy phép hoạt động,Lĩnh vực hoạt động,Tỷ lệ sở hữu của Ngân hàng,numeric__Giấy phép hoạt động,numeric__Lĩnh vực hoạt động,numeric__Tỷ lệ sở hữu của Ngân hàng
Công ty TNIII Một thành viên Quản lý nợ và Khai thác tài sản SeABank,Công ty TNIII Một thành viên Quản lý nợ và Khai thác tài sản SeABank,Công ty TNIII Một thành viên Quản lý nợ và Khai thác tài sản SeABank,01040044839 do Sở kế hoạch và Đầu tư Thành phố Hà Nội cấp ngày 16 tháng 12 năm 2008 và Giấy phép số 0103099985 cấp lại ngày 10 tháng 3 năm 2011,Quản lý nợ và khai thác tài sản,100%,,,1.0
Công ty Tài chính TNIII Một thành viên Bumi điện,Công ty Tài chính TNIII Một thành viên Bumi điện,Công ty Tài chính TNIII Một thành viên Bumi điện,03/GP-NHNN ngày 10 tháng 10 năm 1998 ban hành theo Quyết định số 340/1998/QĐ-NHNN ngày 10 tháng 10 năm 1998 và sửa đổi bổ sung theo Quyết định số 519/QĐ-NIINN ngày 26 tháng 5 năm 2003 của Thống đốc NHNN.,Tài chính tiêu dùng,100%,,,1.0
